participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_1Q4UCO8Qw3QKCfq,flirtation,1,NA,Noun,Social,2.19
R_1Q4UCO8Qw3QKCfq,unravel,1,0.7107,Verb,Nonsocial,2.59
R_1Q4UCO8Qw3QKCfq,delusion,1,NA,Noun,Nonsocial,2.3
R_1Q4UCO8Qw3QKCfq,recreate,1,1.7645,Verb,Nonsocial,2.41
R_1Q4UCO8Qw3QKCfq,advertise,1,1.0193,Verb,Social,2.81
R_1Q4UCO8Qw3QKCfq,entrust,1,0.6166,Verb,Social,2.16
R_1Q4UCO8Qw3QKCfq,figment,1,NA,Noun,Nonsocial,2.04
R_1Q4UCO8Qw3QKCfq,finalize,1,0.6647,Verb,Nonsocial,2.14
R_1Q4UCO8Qw3QKCfq,taunt,1,0.8144,Verb,Social,2.93
R_1Q4UCO8Qw3QKCfq,physics,1,NA,Noun,Nonsocial,3.07
R_1Q4UCO8Qw3QKCfq,avenge,1,0.5663,Verb,Social,2.07
R_1Q4UCO8Qw3QKCfq,behavior,1,NA,Noun,Social,2.19
R_1Q4UCO8Qw3QKCfq,reproduce,1,0.6686,Verb,Social,3.48
R_1Q4UCO8Qw3QKCfq,stealth,1,NA,Noun,Nonsocial,2.76
R_1Q4UCO8Qw3QKCfq,pacify,1,1.231,Verb,Social,2.04
R_1Q4UCO8Qw3QKCfq,heroism,1,NA,Noun,Social,2.67
R_1Q4UCO8Qw3QKCfq,vantage,1,NA,Noun,Nonsocial,1.93
R_1Q4UCO8Qw3QKCfq,subside,1,0.7784,Verb,Nonsocial,2.26
R_1Q4UCO8Qw3QKCfq,rebellion,1,NA,Noun,Social,2.93
R_1Q4UCO8Qw3QKCfq,banish,1,0.6857,Verb,Social,2.41
R_1Q4UCO8Qw3QKCfq,maximize,1,0.6066,Verb,Nonsocial,1.79
R_1Q4UCO8Qw3QKCfq,etiquette,1,NA,Noun,Social,2.15
R_1Q4UCO8Qw3QKCfq,standstill,1,NA,Noun,Nonsocial,2.39
R_1Q4UCO8Qw3QKCfq,solution,1,NA,Noun,Nonsocial,2.61
R_1Q4UCO8Qw3QKCfq,obstruct,1,1.3291,Verb,Nonsocial,2.46
R_1Q4UCO8Qw3QKCfq,contribute,1,0.7556,Verb,Social,2.13
R_1Q4UCO8Qw3QKCfq,simplify,1,0.7356,Verb,Nonsocial,1.89
R_1Q4UCO8Qw3QKCfq,administer,1,0.7233,Verb,Social,2.53
R_1Q4UCO8Qw3QKCfq,speech,1,NA,Noun,Social,3.37
R_1Q4UCO8Qw3QKCfq,conclude,1,0.5886,Verb,Nonsocial,1.78
R_1Q4UCO8Qw3QKCfq,expire,1,0.6312,Verb,Nonsocial,2.73
R_1Q4UCO8Qw3QKCfq,savior,1,NA,Noun,Social,3.04
R_1Q4UCO8Qw3QKCfq,geology,1,NA,Noun,Nonsocial,2.9
R_1Q4UCO8Qw3QKCfq,outage,1,NA,Noun,Nonsocial,2.83
R_1Q4UCO8Qw3QKCfq,foreigner,1,NA,Noun,Social,3.32
R_1Q4UCO8Qw3QKCfq,time,1,NA,Noun,Nonsocial,3.07
R_1Q4UCO8Qw3QKCfq,bleeder,1,NA,Noun,Nonsocial,3.5
R_1Q4UCO8Qw3QKCfq,talker,1,NA,Noun,Social,4.39
R_1Q4UCO8Qw3QKCfq,precedent,1,NA,Noun,Nonsocial,1.63
R_1Q4UCO8Qw3QKCfq,excavation,1,NA,Noun,Nonsocial,3.23
R_1Q4UCO8Qw3QKCfq,ancestry,1,NA,Noun,Social,2.83
R_1Q4UCO8Qw3QKCfq,assist,1,1.7993,Verb,Social,2.52
R_1Q4UCO8Qw3QKCfq,voucher,1,NA,Noun,Nonsocial,3.81
R_1Q4UCO8Qw3QKCfq,stepson,1,NA,Noun,Social,3.68
R_1QapQfFmuZMHmVd,ventilation,1,NA,Noun,Nonsocial,3.48
R_1QapQfFmuZMHmVd,dimension,1,NA,Noun,Nonsocial,2.5
R_1QapQfFmuZMHmVd,tolerate,1,0.6741,Verb,Social,1.78
R_1QapQfFmuZMHmVd,dignify,1,0.613,Verb,Social,1.71
R_1QapQfFmuZMHmVd,foresight,1,NA,Noun,Nonsocial,1.79
R_1QapQfFmuZMHmVd,expire,1,0.7684,Verb,Nonsocial,2.73
R_1QapQfFmuZMHmVd,interact,1,0.9298,Verb,Social,2.88
R_1QapQfFmuZMHmVd,confide,1,0.7832,Verb,Social,1.81
R_1QapQfFmuZMHmVd,accelerate,1,0.6527,Verb,Nonsocial,3.48
R_1QapQfFmuZMHmVd,calculate,1,0.641,Verb,Nonsocial,2.74
R_1QapQfFmuZMHmVd,dioxide,1,NA,Noun,Nonsocial,2.81
R_1QapQfFmuZMHmVd,etiquette,1,NA,Noun,Social,2.15
R_1QapQfFmuZMHmVd,motivate,1,0.6827,Verb,Social,2.07
R_1QapQfFmuZMHmVd,agility,1,NA,Noun,Nonsocial,2.38
R_1QapQfFmuZMHmVd,subside,1,1.0628,Verb,Nonsocial,2.26
R_1QapQfFmuZMHmVd,summarize,1,0.7038,Verb,Nonsocial,2.32
R_1QapQfFmuZMHmVd,summary,1,NA,Noun,Nonsocial,3.03
R_1QapQfFmuZMHmVd,bicker,1,1.103,Verb,Social,3.15
R_1QapQfFmuZMHmVd,nightfall,1,NA,Noun,Nonsocial,3.79
R_1QapQfFmuZMHmVd,jiffy,1,NA,Noun,Nonsocial,2.33
R_1QapQfFmuZMHmVd,tremble,1,0.964,Verb,Nonsocial,3.61
R_1QapQfFmuZMHmVd,temptress,1,NA,Noun,Social,3.08
R_1QapQfFmuZMHmVd,confront,1,0.7903,Verb,Social,2.43
R_1QapQfFmuZMHmVd,lighten,1,0.7009,Verb,Nonsocial,2.93
R_1QapQfFmuZMHmVd,pronounce,1,0.7253,Verb,Nonsocial,2.63
R_1QapQfFmuZMHmVd,coexist,1,0.8019,Verb,Social,2.25
R_1QapQfFmuZMHmVd,brainwash,1,0.7691,Verb,Social,2.21
R_1QapQfFmuZMHmVd,visualize,1,0.5751,Verb,Nonsocial,2.45
R_1QapQfFmuZMHmVd,endorse,1,0.5676,Verb,Social,2.41
R_1QapQfFmuZMHmVd,hypnotize,1,0.5344,Verb,Social,2.48
R_1QapQfFmuZMHmVd,speech,1,NA,Noun,Social,3.37
R_1QapQfFmuZMHmVd,trajectory,1,NA,Noun,Nonsocial,3.1
R_1QapQfFmuZMHmVd,avenge,1,0.6508,Verb,Social,2.07
R_1QapQfFmuZMHmVd,persuasion,1,NA,Noun,Social,1.9
R_1QapQfFmuZMHmVd,diversity,1,NA,Noun,Social,2.28
R_1QapQfFmuZMHmVd,solution,1,NA,Noun,Nonsocial,2.61
R_1QapQfFmuZMHmVd,unload,1,0.6688,Verb,Nonsocial,3.21
R_1QapQfFmuZMHmVd,esteem,1,NA,Noun,Social,1.83
R_1QapQfFmuZMHmVd,array,1,NA,Noun,Nonsocial,2.54
R_1QapQfFmuZMHmVd,monogamy,1,NA,Noun,Social,1.7
R_1QapQfFmuZMHmVd,consult,1,0.6678,Verb,Social,3.04
R_1QapQfFmuZMHmVd,accompany,1,0.9189,Verb,Social,3.07
R_1QapQfFmuZMHmVd,enter,1,0.5682,Verb,Nonsocial,3.12
R_1QapQfFmuZMHmVd,reinforce,1,0.622,Verb,Nonsocial,2.32
R_1QapQfFmuZMHmVd,pacify,1,0.5859,Verb,Social,2.04
R_1QapQfFmuZMHmVd,enhance,1,0.6014,Verb,Nonsocial,2.21
R_1QapQfFmuZMHmVd,chapter,1,NA,Noun,Nonsocial,3.43
R_1QapQfFmuZMHmVd,lend,1,0.6348,Verb,Social,3.07
R_1QapQfFmuZMHmVd,remarry,1,1.3822,Verb,Social,2.72
R_1QapQfFmuZMHmVd,absorb,1,0.6117,Verb,Nonsocial,3.11
R_1QapQfFmuZMHmVd,contain,1,0.6848,Verb,Nonsocial,2.74
R_1QapQfFmuZMHmVd,volume,1,NA,Noun,Nonsocial,3.07
R_1QapQfFmuZMHmVd,mankind,1,NA,Noun,Social,2.97
R_1QapQfFmuZMHmVd,attendance,1,NA,Noun,Social,3.07
R_1QapQfFmuZMHmVd,heroism,1,NA,Noun,Social,2.67
R_1QapQfFmuZMHmVd,delusion,1,NA,Noun,Nonsocial,2.3
R_1QapQfFmuZMHmVd,restore,1,0.6677,Verb,Nonsocial,2.79
R_1QapQfFmuZMHmVd,postpone,1,0.6455,Verb,Nonsocial,2.29
R_1QapQfFmuZMHmVd,morale,1,NA,Noun,Social,1.85
R_1QapQfFmuZMHmVd,refuel,1,0.653,Verb,Nonsocial,3.53
R_1QapQfFmuZMHmVd,conclude,1,0.6074,Verb,Nonsocial,1.78
R_1QapQfFmuZMHmVd,manipulate,1,0.6512,Verb,Social,2.55
R_1QapQfFmuZMHmVd,simplicity,1,NA,Noun,Nonsocial,1.96
R_1QapQfFmuZMHmVd,reflect,1,0.6047,Verb,Nonsocial,2.81
R_1QapQfFmuZMHmVd,humanity,1,NA,Noun,Social,2.36
R_1QapQfFmuZMHmVd,authorize,1,0.6357,Verb,Social,2.22
R_1QapQfFmuZMHmVd,detail,0,0.935,Noun,Nonsocial,2.5
R_1QapQfFmuZMHmVd,amendment,1,NA,Noun,Nonsocial,2.44
R_1QapQfFmuZMHmVd,corruption,1,NA,Noun,Social,2.39
R_1QapQfFmuZMHmVd,onset,1,NA,Noun,Nonsocial,2.14
R_1QapQfFmuZMHmVd,dialect,1,NA,Noun,Social,2.67
R_1QapQfFmuZMHmVd,unhook,1,1.0013,Verb,Nonsocial,3.34
R_1QapQfFmuZMHmVd,sinner,1,NA,Noun,Social,3.07
R_1QapQfFmuZMHmVd,rearrange,1,0.8184,Verb,Nonsocial,3.26
R_1QapQfFmuZMHmVd,adjust,1,0.6677,Verb,Nonsocial,2.93
R_1QapQfFmuZMHmVd,terrorize,1,0.7845,Verb,Social,2.84
R_1QapQfFmuZMHmVd,outcome,1,NA,Noun,Nonsocial,2.27
R_1QapQfFmuZMHmVd,preach,1,0.7354,Verb,Social,3.37
R_1QapQfFmuZMHmVd,artistry,1,NA,Noun,Social,2
R_1QapQfFmuZMHmVd,cleanse,1,0.6838,Verb,Nonsocial,3.31
R_1QapQfFmuZMHmVd,banish,1,0.6194,Verb,Social,2.41
R_1QapQfFmuZMHmVd,donate,1,0.5508,Verb,Social,2.88
R_1QapQfFmuZMHmVd,recreate,1,0.4904,Verb,Nonsocial,2.41
R_1QapQfFmuZMHmVd,attract,1,0.5251,Verb,Social,2.73
R_1QapQfFmuZMHmVd,figment,1,NA,Noun,Nonsocial,2.04
R_1QapQfFmuZMHmVd,implore,1,0.6849,Verb,Social,1.61
R_1QapQfFmuZMHmVd,mutiny,0,0.8891,Noun,Social,2.24
R_1QapQfFmuZMHmVd,openness,1,NA,Noun,Social,1.9
R_1QapQfFmuZMHmVd,congress,1,NA,Noun,Social,3.9
R_1QapQfFmuZMHmVd,fidelity,1,NA,Noun,Social,1.87
R_1QapQfFmuZMHmVd,distortion,1,NA,Noun,Nonsocial,2.3
R_1QapQfFmuZMHmVd,renew,1,0.6178,Verb,Nonsocial,2.07
R_1QapQfFmuZMHmVd,attend,1,0.5351,Verb,Social,3.17
R_1QapQfFmuZMHmVd,warfare,1,NA,Noun,Social,3.03
R_1QapQfFmuZMHmVd,management,1,NA,Noun,Social,2.72
R_1QapQfFmuZMHmVd,community,1,NA,Noun,Social,3.52
R_1QapQfFmuZMHmVd,excavation,1,NA,Noun,Nonsocial,3.23
R_1QapQfFmuZMHmVd,pray,1,0.6588,Verb,Social,3.21
R_1QapQfFmuZMHmVd,magnetism,1,NA,Noun,Nonsocial,2.54
R_1QapQfFmuZMHmVd,reviewer,1,NA,Noun,Social,3.67
R_1QapQfFmuZMHmVd,stealth,1,NA,Noun,Nonsocial,2.76
R_1QapQfFmuZMHmVd,finalize,1,0.683,Verb,Nonsocial,2.14
R_1QapQfFmuZMHmVd,immigration,1,NA,Noun,Social,3.03
R_1QapQfFmuZMHmVd,variation,1,NA,Noun,Nonsocial,2.46
R_1QapQfFmuZMHmVd,event,1,NA,Noun,Social,2.69
R_1QapQfFmuZMHmVd,make,1,0.6353,Verb,Nonsocial,2.67
R_1QapQfFmuZMHmVd,series,1,NA,Noun,Nonsocial,2.92
R_1QapQfFmuZMHmVd,advertise,1,0.8189,Verb,Social,2.81
R_1QapQfFmuZMHmVd,exhibition,1,NA,Noun,Social,3.52
R_1QapQfFmuZMHmVd,bribery,1,NA,Noun,Social,2.89
R_1QapQfFmuZMHmVd,decipher,1,0.8685,Verb,Nonsocial,2.83
R_1QapQfFmuZMHmVd,fraction,1,NA,Noun,Nonsocial,3.1
R_1QapQfFmuZMHmVd,cherish,1,0.6426,Verb,Social,1.73
R_1QapQfFmuZMHmVd,participate,1,0.618,Verb,Social,2.59
R_1QapQfFmuZMHmVd,compete,1,0.4417,Verb,Social,2.57
R_1QapQfFmuZMHmVd,wrestle,1,0.4606,Verb,Social,4.33
R_1QapQfFmuZMHmVd,reconstruct,1,0.501,Verb,Nonsocial,3.2
R_1QapQfFmuZMHmVd,mingle,1,0.5686,Verb,Social,3.17
R_1QapQfFmuZMHmVd,connect,1,0.5506,Verb,Social,2.88
R_1QapQfFmuZMHmVd,engage,1,0.4851,Verb,Social,2.07
R_1QapQfFmuZMHmVd,tourism,0,0.5351,Noun,Social,3
R_1QapQfFmuZMHmVd,invite,1,0.6854,Verb,Social,3
R_1QapQfFmuZMHmVd,extend,1,0.5679,Verb,Nonsocial,2.93
R_1QapQfFmuZMHmVd,entrust,1,0.6023,Verb,Social,2.16
R_1QapQfFmuZMHmVd,commandeer,1,0.9024,Verb,Social,3.7
R_1QapQfFmuZMHmVd,colony,1,NA,Noun,Social,3.77
R_1QapQfFmuZMHmVd,communicate,1,0.6682,Verb,Social,3.43
R_1QapQfFmuZMHmVd,discontinue,1,0.6835,Verb,Nonsocial,2.5
R_1QapQfFmuZMHmVd,guidance,1,NA,Noun,Social,2.46
R_1QapQfFmuZMHmVd,dominate,1,0.6507,Verb,Social,2.12
R_1QapQfFmuZMHmVd,replace,1,0.5849,Verb,Nonsocial,3
R_1QapQfFmuZMHmVd,compound,0,0.8836,Noun,Nonsocial,3.03
R_1QapQfFmuZMHmVd,adulthood,1,NA,Noun,Social,2.5
R_1QapQfFmuZMHmVd,carpentry,1,NA,Noun,Nonsocial,3.48
R_1QapQfFmuZMHmVd,impediment,1,NA,Noun,Nonsocial,2.56
R_1QapQfFmuZMHmVd,anomaly,1,NA,Noun,Nonsocial,1.79
R_1QapQfFmuZMHmVd,install,1,0.6534,Verb,Nonsocial,3.19
R_1QapQfFmuZMHmVd,conspire,1,0.6346,Verb,Social,2.67
R_1QapQfFmuZMHmVd,classify,1,0.6498,Verb,Nonsocial,2.41
R_1QapQfFmuZMHmVd,supervise,1,0.568,Verb,Social,2.48
R_1QapQfFmuZMHmVd,physics,1,NA,Noun,Nonsocial,3.07
R_1QapQfFmuZMHmVd,aggressor,1,NA,Noun,Social,3.29
R_1QapQfFmuZMHmVd,congratulate,1,0.6157,Verb,Social,3.04
R_1QapQfFmuZMHmVd,stepson,1,NA,Noun,Social,3.68
R_1QapQfFmuZMHmVd,patriot,1,NA,Noun,Social,3.36
R_1QapQfFmuZMHmVd,talker,1,NA,Noun,Social,4.39
R_1QapQfFmuZMHmVd,percentage,1,NA,Noun,Nonsocial,2.9
R_1QapQfFmuZMHmVd,deteriorate,1,0.8805,Verb,Nonsocial,3
R_1QapQfFmuZMHmVd,dynamo,1,NA,Noun,Nonsocial,2.71
R_1QapQfFmuZMHmVd,monarchy,1,NA,Noun,Social,2.55
R_1QapQfFmuZMHmVd,tell,1,0.5695,Verb,Social,2.9
R_1QapQfFmuZMHmVd,inhabit,1,0.5514,Verb,Social,3.21
R_1QapQfFmuZMHmVd,simplify,1,0.5117,Verb,Nonsocial,1.89
R_1QapQfFmuZMHmVd,administer,1,0.727,Verb,Social,2.53
R_1QapQfFmuZMHmVd,cooperate,1,0.5763,Verb,Social,1.87
R_1QapQfFmuZMHmVd,govern,1,0.6939,Verb,Social,2.21
R_1QapQfFmuZMHmVd,countdown,0,0.9351,Noun,Nonsocial,3.3
R_1QapQfFmuZMHmVd,allergy,1,NA,Noun,Nonsocial,3.68
R_1QapQfFmuZMHmVd,invade,1,0.6189,Verb,Social,3.28
R_1QapQfFmuZMHmVd,diplomacy,1,NA,Noun,Social,2.04
R_1QapQfFmuZMHmVd,labor,0,1.2872,Noun,Social,3.08
R_1QapQfFmuZMHmVd,fireside,1,NA,Noun,Nonsocial,3.84
R_1QapQfFmuZMHmVd,feedback,1,NA,Noun,Social,2.48
R_1QapQfFmuZMHmVd,nobility,1,NA,Noun,Social,2.81
R_1QapQfFmuZMHmVd,minimize,1,0.6211,Verb,Nonsocial,2.37
R_1QapQfFmuZMHmVd,assess,1,0.6557,Verb,Nonsocial,2.26
R_1QapQfFmuZMHmVd,scramble,1,0.6,Verb,Nonsocial,3.31
R_1QapQfFmuZMHmVd,hometown,1,NA,Noun,Social,3.33
R_1QapQfFmuZMHmVd,migraine,1,NA,Noun,Nonsocial,3.2
R_1QapQfFmuZMHmVd,humility,1,NA,Noun,Social,1.75
R_1QapQfFmuZMHmVd,finale,1,NA,Noun,Nonsocial,2.76
R_1QapQfFmuZMHmVd,negotiate,1,1.0355,Verb,Social,2
R_1QapQfFmuZMHmVd,soften,1,1.3751,Verb,Nonsocial,2.57
R_1QapQfFmuZMHmVd,goodwill,1,NA,Noun,Social,2.54
R_1QapQfFmuZMHmVd,bleeder,1,NA,Noun,Nonsocial,3.5
R_1QapQfFmuZMHmVd,dynasty,1,NA,Noun,Social,2.46
R_1QapQfFmuZMHmVd,excursion,1,NA,Noun,Social,2.93
R_1QapQfFmuZMHmVd,genie,1,NA,Noun,Nonsocial,3.25
R_1QapQfFmuZMHmVd,potency,1,NA,Noun,Nonsocial,2.32
R_1QapQfFmuZMHmVd,taunt,1,0.638,Verb,Social,2.93
R_1QapQfFmuZMHmVd,obstruct,1,0.5545,Verb,Nonsocial,2.46
R_1QapQfFmuZMHmVd,hover,1,0.6898,Verb,Nonsocial,3.17
R_1QapQfFmuZMHmVd,time,0,1.0359,Noun,Nonsocial,3.07
R_1QapQfFmuZMHmVd,manhood,1,NA,Noun,Social,2.59
R_1QapQfFmuZMHmVd,decompose,1,0.6701,Verb,Nonsocial,3
R_1QapQfFmuZMHmVd,flirtation,1,NA,Noun,Social,2.19
R_1QapQfFmuZMHmVd,history,1,NA,Noun,Social,2.96
R_1QapQfFmuZMHmVd,geology,1,NA,Noun,Nonsocial,2.9
R_1QapQfFmuZMHmVd,drawback,1,NA,Noun,Nonsocial,2.52
R_1QapQfFmuZMHmVd,precedent,1,NA,Noun,Nonsocial,1.63
R_1QapQfFmuZMHmVd,fortnight,1,NA,Noun,Nonsocial,2.71
R_1QapQfFmuZMHmVd,impress,1,0.7178,Verb,Social,2.07
R_1QapQfFmuZMHmVd,untie,1,0.6679,Verb,Nonsocial,3.89
R_1QapQfFmuZMHmVd,seminar,1,NA,Noun,Social,3.48
R_1QapQfFmuZMHmVd,voucher,1,NA,Noun,Nonsocial,3.81
R_1QapQfFmuZMHmVd,environment,1,NA,Noun,Social,3.74
R_1QapQfFmuZMHmVd,maintain,1,0.6672,Verb,Nonsocial,2.32
R_1QapQfFmuZMHmVd,derive,1,0.5948,Verb,Nonsocial,2
R_1QapQfFmuZMHmVd,befriend,1,0.8521,Verb,Social,2.36
R_1QapQfFmuZMHmVd,arise,1,0.5312,Verb,Nonsocial,3.17
R_1QapQfFmuZMHmVd,generate,1,0.54,Verb,Nonsocial,2.23
R_1QapQfFmuZMHmVd,conjure,1,0.5164,Verb,Nonsocial,2.3
R_1QapQfFmuZMHmVd,alignment,1,NA,Noun,Nonsocial,3.26
R_1QapQfFmuZMHmVd,savior,1,NA,Noun,Social,3.04
R_1QapQfFmuZMHmVd,medley,1,NA,Noun,Nonsocial,2.93
R_1QapQfFmuZMHmVd,liberate,1,0.6557,Verb,Social,2.29
R_1QapQfFmuZMHmVd,persuade,1,0.5674,Verb,Social,2.07
R_1QapQfFmuZMHmVd,confess,1,0.5608,Verb,Social,2.57
R_1QapQfFmuZMHmVd,volumes,1,NA,Noun,Nonsocial,3.03
R_1QapQfFmuZMHmVd,terminate,1,0.5846,Verb,Nonsocial,2.29
R_1QapQfFmuZMHmVd,confine,1,0.6181,Verb,Nonsocial,3.07
R_1QapQfFmuZMHmVd,stardom,1,NA,Noun,Social,2.26
R_1QapQfFmuZMHmVd,propose,1,0.6394,Verb,Social,2.19
R_1QapQfFmuZMHmVd,shallows,1,NA,Noun,Nonsocial,3.33
R_1QapQfFmuZMHmVd,hierarchy,1,NA,Noun,Social,2.59
R_1QapQfFmuZMHmVd,sterilize,1,0.6577,Verb,Nonsocial,2.97
R_1QapQfFmuZMHmVd,reproduce,1,0.6011,Verb,Social,3.48
R_1QapQfFmuZMHmVd,straddle,1,0.586,Verb,Nonsocial,3.74
R_1QapQfFmuZMHmVd,reconcile,1,0.6176,Verb,Social,1.79
R_1QapQfFmuZMHmVd,outage,1,NA,Noun,Nonsocial,2.83
R_1QapQfFmuZMHmVd,foreigner,1,NA,Noun,Social,3.32
R_1QapQfFmuZMHmVd,presenter,1,NA,Noun,Social,3.96
R_1QapQfFmuZMHmVd,standstill,1,NA,Noun,Nonsocial,2.39
R_1QapQfFmuZMHmVd,rebellion,1,NA,Noun,Social,2.93
R_1QapQfFmuZMHmVd,assist,1,0.9287,Verb,Social,2.52
R_1QapQfFmuZMHmVd,wrapper,1,NA,Noun,Nonsocial,4.39
R_1QapQfFmuZMHmVd,option,1,NA,Noun,Nonsocial,2.39
R_1QapQfFmuZMHmVd,impregnate,1,0.768,Verb,Social,3.29
R_1QapQfFmuZMHmVd,radiate,1,0.6854,Verb,Nonsocial,2.93
R_1QapQfFmuZMHmVd,metaphor,1,NA,Noun,Nonsocial,1.94
R_1QapQfFmuZMHmVd,unravel,1,0.7846,Verb,Nonsocial,2.59
R_1QapQfFmuZMHmVd,greet,1,0.5904,Verb,Social,2.96
R_1QapQfFmuZMHmVd,privilege,1,NA,Noun,Social,1.93
R_1QapQfFmuZMHmVd,solitude,1,NA,Noun,Social,2.07
R_1QapQfFmuZMHmVd,replenish,1,0.7325,Verb,Nonsocial,2.18
R_1QapQfFmuZMHmVd,freshen,1,0.6347,Verb,Nonsocial,2.17
R_1QapQfFmuZMHmVd,contribute,1,0.6522,Verb,Social,2.13
R_1QapQfFmuZMHmVd,job,1,NA,Noun,Social,3.19
R_1QapQfFmuZMHmVd,category,1,NA,Noun,Nonsocial,2.82
R_1QapQfFmuZMHmVd,straighten,1,0.7007,Verb,Nonsocial,3.72
R_1QapQfFmuZMHmVd,fluke,1,NA,Noun,Nonsocial,2.34
R_1QapQfFmuZMHmVd,replicate,1,0.7519,Verb,Nonsocial,3.33
R_1QapQfFmuZMHmVd,infiltrate,1,0.5994,Verb,Social,2.71
R_1QapQfFmuZMHmVd,timing,1,NA,Noun,Nonsocial,2.86
R_1QapQfFmuZMHmVd,activate,1,0.8802,Verb,Nonsocial,2.97
R_1QapQfFmuZMHmVd,ingredient,1,NA,Noun,Nonsocial,3.84
R_1QapQfFmuZMHmVd,gravity,1,NA,Noun,Nonsocial,2.86
R_1QapQfFmuZMHmVd,teamwork,1,NA,Noun,Social,2.37
R_1QapQfFmuZMHmVd,dissolve,1,0.5516,Verb,Nonsocial,3.15
R_1QapQfFmuZMHmVd,ancestry,1,NA,Noun,Social,2.83
R_1QapQfFmuZMHmVd,retain,1,0.5731,Verb,Nonsocial,2.32
R_1QapQfFmuZMHmVd,catalyst,1,NA,Noun,Nonsocial,2.85
R_1QapQfFmuZMHmVd,advise,1,0.7115,Verb,Social,2.03
R_1QapQfFmuZMHmVd,seduce,1,0.6155,Verb,Social,2.18
R_1QapQfFmuZMHmVd,maximize,1,0.6183,Verb,Nonsocial,1.79
R_1QapQfFmuZMHmVd,royalty,1,NA,Noun,Social,3.11
R_1QapQfFmuZMHmVd,deduct,1,0.6513,Verb,Nonsocial,2.31
R_1QapQfFmuZMHmVd,uprising,1,NA,Noun,Social,2.41
R_1QapQfFmuZMHmVd,behavior,1,NA,Noun,Social,2.19
R_1QapQfFmuZMHmVd,vantage,1,NA,Noun,Nonsocial,1.93
R_1Qyd5AItSyoQeLL,morale,1,NA,Noun,Social,1.85
R_1Qyd5AItSyoQeLL,tolerate,1,1.025,Verb,Social,1.78
R_1Qyd5AItSyoQeLL,environment,1,NA,Noun,Social,3.74
R_1Qyd5AItSyoQeLL,pray,1,1.088,Verb,Social,3.21
R_1Qyd5AItSyoQeLL,invade,1,0.979,Verb,Social,3.28
R_1Qyd5AItSyoQeLL,uprising,1,NA,Noun,Social,2.41
R_1Qyd5AItSyoQeLL,teamwork,1,NA,Noun,Social,2.37
R_1Qyd5AItSyoQeLL,diversity,1,NA,Noun,Social,2.28
R_1Qyd5AItSyoQeLL,gravity,1,NA,Noun,Nonsocial,2.86
R_1Qyd5AItSyoQeLL,commandeer,1,1.515,Verb,Social,3.7
R_1Qyd5AItSyoQeLL,administer,1,0.915,Verb,Social,2.53
R_1Qyd5AItSyoQeLL,diplomacy,1,NA,Noun,Social,2.04
R_1Qyd5AItSyoQeLL,reconcile,1,0.896,Verb,Social,1.79
R_1Qyd5AItSyoQeLL,monogamy,1,NA,Noun,Social,1.7
R_1Qyd5AItSyoQeLL,participate,1,0.864,Verb,Social,2.59
R_1Qyd5AItSyoQeLL,standstill,1,NA,Noun,Nonsocial,2.39
R_1Qyd5AItSyoQeLL,size,1,NA,Noun,Nonsocial,3.13
R_1Qyd5AItSyoQeLL,inhabit,1,1.453,Verb,Social,3.21
R_1Qyd5AItSyoQeLL,excursion,1,NA,Noun,Social,2.93
R_1Qyd5AItSyoQeLL,reinforce,1,1.197,Verb,Nonsocial,2.32
R_1Qyd5AItSyoQeLL,series,1,NA,Noun,Nonsocial,2.92
R_1Qyd5AItSyoQeLL,mingle,1,0.838,Verb,Social,3.17
R_1Qyd5AItSyoQeLL,supervise,1,0.784,Verb,Social,2.48
R_1Qyd5AItSyoQeLL,nightfall,1,NA,Noun,Nonsocial,3.79
R_1Qyd5AItSyoQeLL,confess,1,0.741,Verb,Social,2.57
R_1Qyd5AItSyoQeLL,install,1,0.709,Verb,Nonsocial,3.19
R_1Qyd5AItSyoQeLL,obstruct,1,0.833,Verb,Nonsocial,2.46
R_1Qyd5AItSyoQeLL,restore,1,0.794,Verb,Nonsocial,2.79
R_1Qyd5AItSyoQeLL,amendment,1,NA,Noun,Nonsocial,2.44
R_1Qyd5AItSyoQeLL,liberate,1,0.715,Verb,Social,2.29
R_1Qyd5AItSyoQeLL,attract,1,0.96,Verb,Social,2.73
R_1Qyd5AItSyoQeLL,privilege,1,NA,Noun,Social,1.93
R_1Qyd5AItSyoQeLL,avenge,1,0.845,Verb,Social,2.07
R_1Qyd5AItSyoQeLL,colony,1,NA,Noun,Social,3.77
R_1Qyd5AItSyoQeLL,maintain,1,0.857,Verb,Nonsocial,2.32
R_1Qyd5AItSyoQeLL,behavior,1,NA,Noun,Social,2.19
R_1Qyd5AItSyoQeLL,dimension,1,NA,Noun,Nonsocial,2.5
R_1Qyd5AItSyoQeLL,hypnotize,1,0.88,Verb,Social,2.48
R_1Qyd5AItSyoQeLL,sinner,1,NA,Noun,Social,3.07
R_1Qyd5AItSyoQeLL,scramble,1,0.843,Verb,Nonsocial,3.31
R_1Qyd5AItSyoQeLL,jiffy,1,NA,Noun,Nonsocial,2.33
R_1Qyd5AItSyoQeLL,lighten,1,1.183,Verb,Nonsocial,2.93
R_1Qyd5AItSyoQeLL,catalyst,1,NA,Noun,Nonsocial,2.85
