intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A1_B2,summarize,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,33,33,213,1,66,A1_B1,2.75,Verb,1,10.74,2.32,4.89,1.322,9,,,
,,,,,1,,,,,,,A2_B2,remarry,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,34,34,71,1,22,A2_B2,5.652173913,Verb,1,8.65,2.72,5.52,1.653,7,,,
,,,,,1,,,,,,,A1_B2,renew,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,35,35,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,k,1,2.8196,,,,,,A2_B1,presenter,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,36,36,134,1,42,A1_B1,5.238095238,Noun,1,8.9,3.96,5.71,1.322,9,,,
,,,,,1,,,,,,,A2_B2,attract,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,37,37,147,1,45,A2_B2,5.181818182,Verb,1,8.78,2.73,6.38,2.464,7,,,
,,,,,1,,,,,,,A1_B2,finalize,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,38,38,197,1,61,A1_B2,2.545454545,Verb,1,10.3,2.14,5.6,1.431,8,,,
,,,,,1,,,,,,,A2_B2,invade,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,39,39,107,1,34,A1_B2,5.818181818,Verb,1,9.39,3.28,3.32,2.196,6,,,
,,,,k,1,2.348,,,,,,A1_B1,genie,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,40,40,44,1,16,A1_B2,2.545454545,Noun,0.99,6.67,3.25,6.1,2.253,5,,,
,,,,,0,,,,,,,A1_B1,variation,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,41,41,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,,,
,,,,,1,,,,,,,A1_B2,restore,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,42,42,89,1,28,A2_B2,2.583333333,Verb,1,10.78,2.79,5.86,2.405,7,,,
,,,,,1,,,,,,,A1_B2,postpone,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,43,43,13,1,5,A2_B1,2.916666667,Verb,1,10.42,2.29,4.32,2.301,8,,,
,,,,,1,,,,,,,A2_B2,propose,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,44,44,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,k,1,0.447,,,,,,A1_B1,fraction,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,45,45,88,1,28,A2_B2,1.916666667,Noun,1,10.06,3.1,5.21,2.021,8,,,
,,,,k,1,0.1185,,,,,,A1_B1,series,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,46,46,24,1,8,A2_B1,2.708333333,Noun,1,9.05,2.92,5.23,3.012,6,,,
,,,,,1,,,,,,,A2_B2,impress,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,47,47,63,1,20,A2_B1,5.333333333,Verb,1,10.17,2.07,6.25,2.717,7,,,
,,,,k,1,1.9952,,,,,,A2_B1,talker,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,48,48,230,1,70,A2_B1,6.05,Noun,1,5.74,4.39,4.55,1.964,6,,,
,,,,,1,,,,,,,A2_B2,endorse,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,49,49,243,1,2,A2_B2,5.416666667,Verb,1,12.06,2.41,5.2,1.949,7,,,
,,,,,1,,,,,,,A1_B2,replicate,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,50,50,77,1,24,A1_B1,2.739130435,Verb,1,11.26,3.33,4.95,1.58,9,,,
,,,,,1,,,,,,,A1_B2,enter,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,51,51,265,1,8,A1_B2,2.739130435,Verb,1,5.67,3.12,6.09,3.181,5,,,
,,,,,0,,,,,,,A1_B1,jiffy,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,52,52,160,1,50,A1_B2,2.722222222,Noun,1,9.33,2.33,6.09,1.909,5,,,
,,,,,1,,,,,,,A2_B2,attend,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,53,53,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,2.1991,,,,,,A2_B1,nobility,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,54,54,142,1,44,A2_B1,5.708333333,Noun,1,11.39,2.81,5.83,1.929,8,,,
,,,,,1,,,,,,,A2_B2,interact,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,55,55,103,1,33,A1_B1,5.217391304,Verb,1,9.58,2.88,6,1.869,8,,,
,,,,,1,,,,,,,A2_B2,liberate,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,56,56,75,1,23,A1_B1,5.217391304,Verb,1,11.75,2.29,5.79,1.778,8,,,
,,,,k,1,0.4446,,,,,,A1_B1,volume,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,57,57,84,1,27,A2_B2,2.772727273,Noun,1,6.35,3.07,5.25,2.55,6,,,
,,,,k,1,2.3199,,,,,,A1_B1,fluke,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,58,58,232,1,71,A1_B1,2.526315789,Noun,1,10.1,2.34,4.3,1.954,5,,,
,,,,k,1,1.2594,,,,,,A2_B1,morale,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,59,59,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,,1,,,,,,,A2_B2,confess,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,60,60,87,1,27,A2_B2,5.5,Verb,1,7.11,2.57,4.85,2.908,7,,,
,,,,,1,,,,,,,A2_B2,cooperate,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,61,61,211,1,65,A2_B1,6.541666667,Verb,1,8.28,1.87,6.39,2.724,9,,,
,,,,k,1,0.2227,,,,,,A2_B1,persuasion,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,62,62,166,1,52,A1_B1,5.083333333,Noun,1,10.9,1.9,5.67,2.004,10,,,
,,,,,1,,,,,,,A1_B2,straighten,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,63,63,37,1,12,A1_B2,2,Verb,1,7.63,3.72,6.26,2.757,10,,,
,,,,k,1,0.0142,,,,,,A1_B1,onset,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,64,64,32,1,10,A2_B2,2.304347826,Noun,1,10.72,2.14,4.35,1.643,5,,,
,,,,,0,,,,,,,A1_B1,percentage,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,65,65,96,1,32,A2_B1,1.714285714,Noun,1,10.26,2.9,4.81,2.286,10,,,
,,,,k,1,0.6344,,,,,,A2_B1,flirtation,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,66,66,22,1,7,A2_B1,5.391304348,Noun,1,10.53,2.19,5.78,1.568,10,,,
,,,,,1,,,,,,,A1_B2,untie,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,67,67,229,1,70,A2_B1,2.476190476,Verb,1,4.84,3.89,4.95,2.423,5,,,
,,,,,1,,,,,,,A2_B2,reconcile,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,68,68,51,1,17,A2_B1,5.55,Verb,1,10.47,1.79,6.84,1.771,9,,,
,,,,k,1,2.1113,,,,,,A2_B1,stepson,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,69,69,226,1,69,A1_B2,5.083333333,Noun,1,7.94,3.68,4.81,1.447,7,,,
,,,,,1,,,,,,,A1_B2,soften,,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,70,70,221,1,68,A2_B2,2.583333333,Verb,1,7.37,2.57,6.57,1.887,6,,,
,,,,k,1,0.7853,,,,,,A2_B1,patriot,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,71,71,82,1,26,A1_B2,5.695652174,Noun,0.97,10.14,3.36,5.8,2.127,7,,,
,,,,k,1,2.1823,,,,,,A2_B1,attendance,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,72,72,238,1,1,A2_B1,5.090909091,Noun,1,7.11,3.07,5.95,2.134,10,,,
,,,,k,1,2.9314,,,,,,A1_B1,finale,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,73,73,248,1,4,A1_B1,2.875,Noun,1,7.74,2.76,5.26,2.1,6,,,
,,,,k,1,1.9653,,,,,,A2_B1,artistry,k,R_AtzPhJbDIJIZ82J,MainNoun,2022-09-21_15h54.05.999,SCT,2021.2.3,Win32,141.4627246,,,,0,74,74,50,1,17,A2_B1,5.181818182,Noun,1,10.58,2,6.91,1.398,8,,,
