intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A2_B1,seminar,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.196,,,,0,44,44,90,1,28,A2_B2,5.368421053,Noun,1,11.8,3.48,5.2,2.338,7,,,
,,,,,1,,,,,,A1_B2,expire,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,45,45,205,1,63,A2_B2,2,Verb,1,7.68,2.73,3.16,1.672,6,,,
,,,,,1,,,,,,A1_B2,contain,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,46,46,85,1,27,A2_B2,2.52,Verb,1,7.88,2.74,5,2.493,7,,,
,,,,,1,,,,,,A1_B2,decompose,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,47,47,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,k,1,,,,,,A1_B1,variation,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,0.947,,,,0,48,48,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,,,
,,,,,1,,,,,,A1_B2,renew,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,49,49,161,1,50,A1_B2,2.958333333,Verb,1,10.06,2.07,6,2.049,5,,,
,,,,k,1,,,,,,A2_B1,job,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,0.664,,,,0,50,50,202,1,62,A1_B1,5.695652174,Noun,1,5.39,3.19,5.64,4.324,3,,,
,,,,,1,,,,,,A1_B2,straighten,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,51,51,37,1,12,A1_B2,2,Verb,1,7.63,3.72,6.26,2.757,10,,,
,,,,k,1,,,,,,A2_B1,mankind,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.163,,,,0,52,52,222,1,68,A2_B2,6.5,Noun,1,8.89,2.97,6.59,2.651,7,,,
,,,,k,0,,,,,,A1_B2,reinforce,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.113,,,,0,53,53,21,1,7,A2_B1,2.904761905,Verb,1,10.2,2.32,5.53,1.69,9,,,
,,,,k,1,,,,,,A1_B1,ventilation,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.197,,,,0,54,54,188,1,59,A1_B1,1.65,Noun,1,10.39,3.48,6.44,2.045,11,,,
,,,,,1,,,,,,A1_B2,refuel,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,55,55,81,1,26,A1_B2,1.954545455,Verb,1,10.22,3.53,5.5,1.643,6,,,
,,,,k,1,,,,,,A1_B1,volumes,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.618,,,,0,56,56,144,1,45,A2_B2,2,Noun,1,9.58,3.03,6,1.74,7,,,
,,,,k,1,,,,,,A1_B1,potency,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,0.95,,,,0,57,57,16,1,6,A2_B2,2.565217391,Noun,1,12.89,2.32,5.84,1.398,7,,,
,,,,k,1,,,,,,A1_B1,finale,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.869,,,,0,58,58,248,1,4,A1_B1,2.875,Noun,1,7.74,2.76,5.26,2.1,6,,,
,,,,k,1,,,,,,A1_B1,outage,k,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,1.823,,,,0,59,59,204,1,63,A2_B2,2.95,Noun,1,9.06,2.83,3.86,1.342,6,,,
,,,,,1,,,,,,A1_B2,unload,,R_2WBjZozFhKtJAAb,MainNoun,2022-09-21_15h09.17.266,SCT,2021.2.3,Win32,60.0240096,,,,,0,60,60,25,1,8,A2_B1,2.454545455,Verb,1,7.86,3.21,5.21,2.373,6,,,
