participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_1CjeqcwydTxegvz,foreigner,1,1.2302,Noun,Social,3.32
R_1CjeqcwydTxegvz,esteem,1,2.8537,Noun,Social,1.83
R_1CjeqcwydTxegvz,dynasty,1,1.1832,Noun,Social,2.46
R_1CjeqcwydTxegvz,compound,1,2.3449,Noun,Nonsocial,3.03
R_1CjeqcwydTxegvz,cherish,1,NA,Verb,Social,1.73
R_1CjeqcwydTxegvz,make,1,NA,Verb,Nonsocial,2.67
R_1CjeqcwydTxegvz,geology,1,1.4193,Noun,Nonsocial,2.9
R_1CjeqcwydTxegvz,dissolve,1,NA,Verb,Nonsocial,3.15
R_1CjeqcwydTxegvz,vantage,0,NA,Noun,Nonsocial,1.93
R_1CjeqcwydTxegvz,diversity,1,1.1844,Noun,Social,2.28
R_1CjeqcwydTxegvz,goodwill,1,1.848,Noun,Social,2.54
R_1CjeqcwydTxegvz,renew,1,NA,Verb,Nonsocial,2.07
R_1CjeqcwydTxegvz,simplify,1,NA,Verb,Nonsocial,1.89
R_1CjeqcwydTxegvz,assist,1,NA,Verb,Social,2.52
R_1CjeqcwydTxegvz,rearrange,1,NA,Verb,Nonsocial,3.26
R_1CjeqcwydTxegvz,environment,1,1.0796,Noun,Social,3.74
R_1CjeqcwydTxegvz,activate,1,NA,Verb,Nonsocial,2.97
R_1CjeqcwydTxegvz,generate,1,NA,Verb,Nonsocial,2.23
R_1CjeqcwydTxegvz,diplomacy,1,2.4324,Noun,Social,2.04
R_1CjeqcwydTxegvz,remarry,1,NA,Verb,Social,2.72
R_1CjeqcwydTxegvz,timing,1,2.6206,Noun,Nonsocial,2.86
R_1CjeqcwydTxegvz,conclude,1,NA,Verb,Nonsocial,1.78
R_1CjeqcwydTxegvz,decompose,1,NA,Verb,Nonsocial,3
R_1CjeqcwydTxegvz,reviewer,1,1.9459,Noun,Social,3.67
R_1CjeqcwydTxegvz,interact,1,NA,Verb,Social,2.88
R_1CjeqcwydTxegvz,solution,1,1.3792,Noun,Nonsocial,2.61
R_1CjeqcwydTxegvz,aggressor,1,2.1903,Noun,Social,3.29
R_1CjeqcwydTxegvz,percentage,0,NA,Noun,Nonsocial,2.9
R_1CjeqcwydTxegvz,distortion,1,2.7122,Noun,Nonsocial,2.3
R_1CjeqcwydTxegvz,heroism,0,NA,Noun,Social,2.67
R_1CjeqcwydTxegvz,flirtation,1,2.2832,Noun,Social,2.19
R_1CjeqcwydTxegvz,migraine,1,2.2163,Noun,Nonsocial,3.2
R_1CjeqcwydTxegvz,finale,1,2.0618,Noun,Nonsocial,2.76
R_1CjeqcwydTxegvz,participate,1,NA,Verb,Social,2.59
R_1CjeqcwydTxegvz,unravel,1,NA,Verb,Nonsocial,2.59
R_1CjeqcwydTxegvz,community,1,1.0627,Noun,Social,3.52
R_1CjeqcwydTxegvz,negotiate,1,NA,Verb,Social,2
R_1CjeqcwydTxegvz,morale,1,0.9112,Noun,Social,1.85
R_1CjeqcwydTxegvz,fortnight,1,1.0322,Noun,Nonsocial,2.71
R_1CjeqcwydTxegvz,avenge,1,NA,Verb,Social,2.07
R_1CjeqcwydTxegvz,hometown,1,1.0173,Noun,Social,3.33
R_1CjeqcwydTxegvz,agility,1,1.3521,Noun,Nonsocial,2.38
R_1CjeqcwydTxegvz,hypnotize,1,NA,Verb,Social,2.48
R_1CjeqcwydTxegvz,precedent,1,1.5964,Noun,Nonsocial,1.63
R_1CjeqcwydTxegvz,excavation,1,2.2629,Noun,Nonsocial,3.23
R_1CjeqcwydTxegvz,radiate,1,NA,Verb,Nonsocial,2.93
R_1CjeqcwydTxegvz,critique,1,1.5599,Noun,Social,2.55
R_1CjeqcwydTxegvz,series,1,2.2299,Noun,Nonsocial,2.92
R_1CjeqcwydTxegvz,royalty,1,0.8797,Noun,Social,3.11
R_1CjeqcwydTxegvz,impregnate,1,NA,Verb,Social,3.29
R_1CjeqcwydTxegvz,install,0,1.5488,Verb,Nonsocial,3.19
R_1CjeqcwydTxegvz,decipher,1,NA,Verb,Nonsocial,2.83
R_1CjeqcwydTxegvz,minimize,1,NA,Verb,Nonsocial,2.37
R_1CjeqcwydTxegvz,size,1,1.448,Noun,Nonsocial,3.13
R_1CjeqcwydTxegvz,subside,1,NA,Verb,Nonsocial,2.26
R_1CjeqcwydTxegvz,time,1,1.3969,Noun,Nonsocial,3.07
R_1CjeqcwydTxegvz,speech,1,1.0463,Noun,Social,3.37
R_1CjeqcwydTxegvz,figment,1,1.6853,Noun,Nonsocial,2.04
R_1CjeqcwydTxegvz,befriend,1,NA,Verb,Social,2.36
R_1CjeqcwydTxegvz,coexist,1,NA,Verb,Social,2.25
R_1CjeqcwydTxegvz,straddle,1,NA,Verb,Nonsocial,3.74
R_1CjeqcwydTxegvz,administer,1,NA,Verb,Social,2.53
R_1CjeqcwydTxegvz,sinner,1,1.0017,Noun,Social,3.07
R_1CjeqcwydTxegvz,reconstruct,1,NA,Verb,Nonsocial,3.2
R_1CjeqcwydTxegvz,lend,1,NA,Verb,Social,3.07
R_1CjeqcwydTxegvz,job,1,0.9141,Noun,Social,3.19
R_1CjeqcwydTxegvz,mankind,1,1.6967,Noun,Social,2.97
R_1CjeqcwydTxegvz,cleanse,1,NA,Verb,Nonsocial,3.31
R_1CjeqcwydTxegvz,summary,1,1.3291,Noun,Nonsocial,3.03
R_1CjeqcwydTxegvz,engage,1,NA,Verb,Social,2.07
R_1CjeqcwydTxegvz,absorb,1,NA,Verb,Nonsocial,3.11
R_1CjeqcwydTxegvz,monogamy,1,2.0989,Noun,Social,1.7
R_1CjeqcwydTxegvz,taunt,1,NA,Verb,Social,2.93
R_1CjeqcwydTxegvz,connect,1,NA,Verb,Social,2.88
R_1CjeqcwydTxegvz,dioxide,1,2.3441,Noun,Nonsocial,2.81
R_1CjeqcwydTxegvz,wrapper,1,1.1926,Noun,Nonsocial,4.39
R_1CjeqcwydTxegvz,nobility,1,0.9776,Noun,Social,2.81
R_1CjeqcwydTxegvz,summarize,1,NA,Verb,Nonsocial,2.32
R_1CjeqcwydTxegvz,sterilize,1,NA,Verb,Nonsocial,2.97
R_1CjeqcwydTxegvz,accompany,1,NA,Verb,Social,3.07
R_1CjeqcwydTxegvz,manhood,1,0.9665,Noun,Social,2.59
R_1CjeqcwydTxegvz,privilege,1,1.2973,Noun,Social,1.93
R_1CjeqcwydTxegvz,shallows,1,1.3025,Noun,Nonsocial,3.33
R_1CjeqcwydTxegvz,foresight,1,1.0154,Noun,Nonsocial,1.79
R_1CjeqcwydTxegvz,amendment,1,1.2849,Noun,Nonsocial,2.44
R_1CjeqcwydTxegvz,labor,0,NA,Noun,Social,3.08
R_1CjeqcwydTxegvz,alignment,1,1.2396,Noun,Nonsocial,3.26
R_1CjeqcwydTxegvz,contain,1,NA,Verb,Nonsocial,2.74
R_1CjeqcwydTxegvz,adulthood,1,1.0631,Noun,Social,2.5
R_1CjeqcwydTxegvz,reproduce,1,NA,Verb,Social,3.48
R_1CjeqcwydTxegvz,medley,1,1.6675,Noun,Nonsocial,2.93
R_1CjeqcwydTxegvz,ingredient,1,1.1628,Noun,Nonsocial,3.84
R_1CjeqcwydTxegvz,tourism,1,0.992,Noun,Social,3
R_1CjeqcwydTxegvz,authorize,1,NA,Verb,Social,2.22
R_1CjeqcwydTxegvz,bleeder,1,1.4113,Noun,Nonsocial,3.5
R_1CjeqcwydTxegvz,wrestle,1,NA,Verb,Social,4.33
R_1CjeqcwydTxegvz,endorse,1,NA,Verb,Social,2.41
R_1CjeqcwydTxegvz,terrorize,1,NA,Verb,Social,2.84
R_1CjeqcwydTxegvz,refuel,1,NA,Verb,Nonsocial,3.53
R_1CjeqcwydTxegvz,freshen,1,NA,Verb,Nonsocial,2.17
R_1CjeqcwydTxegvz,warfare,1,1.3778,Noun,Social,3.03
R_1CjeqcwydTxegvz,obstruct,1,NA,Verb,Nonsocial,2.46
R_1CjeqcwydTxegvz,contribute,1,NA,Verb,Social,2.13
R_1CjeqcwydTxegvz,postpone,1,NA,Verb,Nonsocial,2.29
R_1CjeqcwydTxegvz,attend,1,NA,Verb,Social,3.17
R_1CjeqcwydTxegvz,seduce,1,NA,Verb,Social,2.18
R_1CjeqcwydTxegvz,straighten,1,NA,Verb,Nonsocial,3.72
R_1CjeqcwydTxegvz,immigration,1,1.0798,Noun,Social,3.03
R_1CjeqcwydTxegvz,mutiny,1,1.0848,Noun,Social,2.24
R_1CjeqcwydTxegvz,delusion,1,1.388,Noun,Nonsocial,2.3
R_1CjeqcwydTxegvz,invade,1,NA,Verb,Social,3.28
R_1CjeqcwydTxegvz,visualize,1,NA,Verb,Nonsocial,2.45
R_1CjeqcwydTxegvz,fireside,1,1.4022,Noun,Nonsocial,3.84
R_1CjeqcwydTxegvz,liberate,1,NA,Verb,Social,2.29
R_1CjeqcwydTxegvz,reconcile,1,NA,Verb,Social,1.79
R_1CjeqcwydTxegvz,guidance,1,1.0432,Noun,Social,2.46
R_1CjeqcwydTxegvz,fraction,1,1.5068,Noun,Nonsocial,3.1
R_1CjeqcwydTxegvz,arise,1,NA,Verb,Nonsocial,3.17
R_1CjeqcwydTxegvz,attendance,1,2.8444,Noun,Social,3.07
R_1CjeqcwydTxegvz,persuasion,1,1.5182,Noun,Social,1.9
R_1CjeqcwydTxegvz,deduct,1,NA,Verb,Nonsocial,2.31
R_1CjeqcwydTxegvz,variation,1,1.9375,Noun,Nonsocial,2.46
R_1CjeqcwydTxegvz,humanity,1,1.0428,Noun,Social,2.36
R_1CjeqcwydTxegvz,colony,1,1.3127,Noun,Social,3.77
R_1CjeqcwydTxegvz,voucher,1,1.0672,Noun,Nonsocial,3.81
R_1CjeqcwydTxegvz,maintain,1,NA,Verb,Nonsocial,2.32
R_1CjeqcwydTxegvz,bode,1,NA,Verb,Nonsocial,1.88
R_1CjeqcwydTxegvz,dynamo,1,1.2166,Noun,Nonsocial,2.71
R_1CjeqcwydTxegvz,retain,1,NA,Verb,Nonsocial,2.32
R_1CjeqcwydTxegvz,dimension,1,1.1283,Noun,Nonsocial,2.5
R_1CjeqcwydTxegvz,array,1,1.3865,Noun,Nonsocial,2.54
R_1CjeqcwydTxegvz,implore,1,NA,Verb,Social,1.61
R_1CjeqcwydTxegvz,entrust,1,NA,Verb,Social,2.16
R_1CjeqcwydTxegvz,catalyst,1,1.3989,Noun,Nonsocial,2.85
R_1CjeqcwydTxegvz,expire,1,NA,Verb,Nonsocial,2.73
R_1CjeqcwydTxegvz,mingle,1,NA,Verb,Social,3.17
R_1CjeqcwydTxegvz,gravity,1,1.2457,Noun,Nonsocial,2.86
R_1CjeqcwydTxegvz,savior,1,1.4039,Noun,Social,3.04
R_1CjeqcwydTxegvz,trajectory,1,1.5959,Noun,Nonsocial,3.1
R_1CjeqcwydTxegvz,congress,1,1.0164,Noun,Social,3.9
R_1CjeqcwydTxegvz,communicate,1,NA,Verb,Social,3.43
R_1CjeqcwydTxegvz,temptress,1,0.9635,Noun,Social,3.08
R_1CjeqcwydTxegvz,cooperate,1,NA,Verb,Social,1.87
R_1CjeqcwydTxegvz,hierarchy,1,0.947,Noun,Social,2.59
R_1CjeqcwydTxegvz,teamwork,1,2.113,Noun,Social,2.37
R_1CjeqcwydTxegvz,govern,1,NA,Verb,Social,2.21
R_1CjeqcwydTxegvz,openness,1,1.8464,Noun,Social,1.9
R_1CjeqcwydTxegvz,replicate,1,NA,Verb,Nonsocial,3.33
R_1CjeqcwydTxegvz,ventilation,1,1.646,Noun,Nonsocial,3.48
R_1CjeqcwydTxegvz,calculate,1,NA,Verb,Nonsocial,2.74
R_1CjeqcwydTxegvz,simplicity,1,1.0121,Noun,Nonsocial,1.96
R_1CjeqcwydTxegvz,lighten,1,NA,Verb,Nonsocial,2.93
R_1CjeqcwydTxegvz,unload,1,NA,Verb,Nonsocial,3.21
R_1CjeqcwydTxegvz,motivate,1,NA,Verb,Social,2.07
R_1CjeqcwydTxegvz,etiquette,1,1.3201,Noun,Social,2.15
R_1CjeqcwydTxegvz,anomaly,1,1.2139,Noun,Nonsocial,1.79
R_1CjeqcwydTxegvz,attract,1,NA,Verb,Social,2.73
R_1CjeqcwydTxegvz,extend,1,NA,Verb,Nonsocial,2.93
R_1CjeqcwydTxegvz,monarchy,1,1.001,Noun,Social,2.55
R_1CjeqcwydTxegvz,confess,1,NA,Verb,Social,2.57
R_1CjeqcwydTxegvz,corruption,1,1.1117,Noun,Social,2.39
R_1CjeqcwydTxegvz,fluke,1,1.7123,Noun,Nonsocial,2.34
R_1CjeqcwydTxegvz,hover,1,NA,Verb,Nonsocial,3.17
R_1CjeqcwydTxegvz,maximize,1,NA,Verb,Nonsocial,1.79
R_1CjeqcwydTxegvz,magnetism,1,2.4839,Noun,Nonsocial,2.54
R_1CjeqcwydTxegvz,recreate,1,NA,Verb,Nonsocial,2.41
R_1CjeqcwydTxegvz,stardom,1,0.8694,Noun,Social,2.26
R_1CjeqcwydTxegvz,donate,1,NA,Verb,Social,2.88
R_1CjeqcwydTxegvz,restore,1,NA,Verb,Nonsocial,2.79
R_1CjeqcwydTxegvz,replenish,1,NA,Verb,Nonsocial,2.18
R_1CjeqcwydTxegvz,confront,1,NA,Verb,Social,2.43
R_1CjeqcwydTxegvz,finalize,1,NA,Verb,Nonsocial,2.14
R_1CjeqcwydTxegvz,artistry,1,1.1986,Noun,Social,2
R_1CjeqcwydTxegvz,propose,1,NA,Verb,Social,2.19
R_1CjeqcwydTxegvz,stealth,1,1.9956,Noun,Nonsocial,2.76
R_1CjeqcwydTxegvz,enhance,1,NA,Verb,Nonsocial,2.21
R_1CjeqcwydTxegvz,reflect,1,NA,Verb,Nonsocial,2.81
R_1CjeqcwydTxegvz,event,1,0.9507,Noun,Social,2.69
R_1CjeqcwydTxegvz,standstill,1,0.9554,Noun,Nonsocial,2.39
R_1CjeqcwydTxegvz,drawback,1,1.443,Noun,Nonsocial,2.52
R_1CjeqcwydTxegvz,outcome,1,1.0186,Noun,Nonsocial,2.27
R_1CjeqcwydTxegvz,uprising,1,0.8378,Noun,Social,2.41
R_1CjeqcwydTxegvz,adjust,1,NA,Verb,Nonsocial,2.93
R_1CjeqcwydTxegvz,bribery,1,1.6468,Noun,Social,2.89
R_1CjeqcwydTxegvz,category,1,1.1965,Noun,Nonsocial,2.82
R_1CjeqcwydTxegvz,allergy,1,1.0476,Noun,Nonsocial,3.68
R_1CjeqcwydTxegvz,tremble,1,NA,Verb,Nonsocial,3.61
R_1CjeqcwydTxegvz,assess,1,NA,Verb,Nonsocial,2.26
R_1CjeqcwydTxegvz,discontinue,1,NA,Verb,Nonsocial,2.5
R_1CjeqcwydTxegvz,ancestry,1,0.9884,Noun,Social,2.83
R_1CjeqcwydTxegvz,exhibition,1,0.8558,Noun,Social,3.52
R_1CjeqcwydTxegvz,dominate,1,NA,Verb,Social,2.12
R_1CjeqcwydTxegvz,compete,1,NA,Verb,Social,2.57
R_1CjeqcwydTxegvz,advertise,1,NA,Verb,Social,2.81
R_1CjeqcwydTxegvz,impress,1,NA,Verb,Social,2.07
R_1CjeqcwydTxegvz,untie,1,NA,Verb,Nonsocial,3.89
R_1CjeqcwydTxegvz,confine,1,NA,Verb,Nonsocial,3.07
R_1CjeqcwydTxegvz,option,1,1.1713,Noun,Nonsocial,2.39
R_1CjeqcwydTxegvz,nightfall,1,1.0962,Noun,Nonsocial,3.79
R_1CjeqcwydTxegvz,behavior,1,1.8465,Noun,Social,2.19
R_1CjeqcwydTxegvz,rebellion,1,1.8633,Noun,Social,2.93
R_1CjeqcwydTxegvz,genie,1,1.286,Noun,Nonsocial,3.25
R_1CjeqcwydTxegvz,terminate,1,NA,Verb,Nonsocial,2.29
R_1CjeqcwydTxegvz,physics,1,0.9667,Noun,Nonsocial,3.07
R_1CjeqcwydTxegvz,countdown,1,1.0454,Noun,Nonsocial,3.3
R_1CjeqcwydTxegvz,pray,1,NA,Verb,Social,3.21
R_1CjeqcwydTxegvz,stepson,1,1.028,Noun,Social,3.68
R_1CjeqcwydTxegvz,patriot,1,0.8654,Noun,Social,3.36
R_1CjeqcwydTxegvz,potency,1,1.522,Noun,Nonsocial,2.32
R_1CjeqcwydTxegvz,detail,1,1.3509,Noun,Nonsocial,2.5
R_1CjeqcwydTxegvz,unhook,1,NA,Verb,Nonsocial,3.34
R_1CjeqcwydTxegvz,reunite,1,NA,Verb,Social,2.86
R_1CjeqcwydTxegvz,preach,1,NA,Verb,Social,3.37
R_1CjeqcwydTxegvz,career,1,1.0005,Noun,Social,2.54
R_1CjeqcwydTxegvz,outage,1,1.2366,Noun,Nonsocial,2.83
R_1CjeqcwydTxegvz,conjure,1,NA,Verb,Nonsocial,2.3
R_1CjeqcwydTxegvz,history,1,0.9162,Noun,Social,2.96
R_1CjeqcwydTxegvz,carpentry,1,0.9833,Noun,Nonsocial,3.48
R_1CjeqcwydTxegvz,deteriorate,1,NA,Verb,Nonsocial,3
R_1CjeqcwydTxegvz,dialect,1,1.1382,Noun,Social,2.67
R_1CjeqcwydTxegvz,dignify,1,NA,Verb,Social,1.71
R_1CjeqcwydTxegvz,seminar,1,1.1174,Noun,Social,3.48
R_1CjeqcwydTxegvz,replace,1,NA,Verb,Nonsocial,3
R_1CjeqcwydTxegvz,derive,1,NA,Verb,Nonsocial,2
R_1CjeqcwydTxegvz,enter,1,NA,Verb,Nonsocial,3.12
R_1diVPr2ocD5zT1w,solitude,0,NA,Noun,Social,2.07
R_1diVPr2ocD5zT1w,dialect,1,1.5683,Noun,Social,2.67
R_1diVPr2ocD5zT1w,pray,1,NA,Verb,Social,3.21
R_1diVPr2ocD5zT1w,countdown,0,NA,Noun,Nonsocial,3.3
R_1diVPr2ocD5zT1w,esteem,0,NA,Noun,Social,1.83
R_1diVPr2ocD5zT1w,congress,1,0.9852,Noun,Social,3.9
R_1diVPr2ocD5zT1w,expire,1,NA,Verb,Nonsocial,2.73
R_1diVPr2ocD5zT1w,alignment,0,NA,Noun,Nonsocial,3.26
R_1diVPr2ocD5zT1w,etiquette,1,1.369,Noun,Social,2.15
R_1diVPr2ocD5zT1w,gravity,1,1.0061,Noun,Nonsocial,2.86
R_1diVPr2ocD5zT1w,excursion,1,0.7841,Noun,Social,2.93
R_1diVPr2ocD5zT1w,fluke,0,NA,Noun,Nonsocial,2.34
R_1diVPr2ocD5zT1w,artistry,1,1.7354,Noun,Social,2
R_1diVPr2ocD5zT1w,ingredient,1,0.9926,Noun,Nonsocial,3.84
R_1diVPr2ocD5zT1w,ancestry,1,2.3169,Noun,Social,2.83
R_1diVPr2ocD5zT1w,fireside,1,0.8341,Noun,Nonsocial,3.84
R_1diVPr2ocD5zT1w,figment,0,NA,Noun,Nonsocial,2.04
R_1diVPr2ocD5zT1w,conspire,1,NA,Verb,Social,2.67
R_1diVPr2ocD5zT1w,warfare,1,1.1511,Noun,Social,3.03
R_1diVPr2ocD5zT1w,history,0,NA,Noun,Social,2.96
R_1diVPr2ocD5zT1w,infiltrate,1,NA,Verb,Social,2.71
R_1diVPr2ocD5zT1w,bleeder,1,1.1164,Noun,Nonsocial,3.5
R_1diVPr2ocD5zT1w,finalize,1,NA,Verb,Nonsocial,2.14
R_1diVPr2ocD5zT1w,activate,1,NA,Verb,Nonsocial,2.97
R_1diVPr2ocD5zT1w,confront,1,NA,Verb,Social,2.43
R_1diVPr2ocD5zT1w,lend,0,1.5719,Verb,Social,3.07
R_1diVPr2ocD5zT1w,tremble,1,NA,Verb,Nonsocial,3.61
R_1diVPr2ocD5zT1w,confine,1,NA,Verb,Nonsocial,3.07
R_1diVPr2ocD5zT1w,administer,1,NA,Verb,Social,2.53
R_1diVPr2ocD5zT1w,radiate,1,NA,Verb,Nonsocial,2.93
R_1diVPr2ocD5zT1w,cherish,1,NA,Verb,Social,1.73
R_1diVPr2ocD5zT1w,install,1,NA,Verb,Nonsocial,3.19
R_1diVPr2ocD5zT1w,wrestle,0,0.8144,Verb,Social,4.33
R_1diVPr2ocD5zT1w,corruption,0,NA,Noun,Social,2.39
R_1diVPr2ocD5zT1w,medley,1,1.4521,Noun,Nonsocial,2.93
R_1diVPr2ocD5zT1w,attend,1,NA,Verb,Social,3.17
R_1diVPr2ocD5zT1w,job,1,1.4823,Noun,Social,3.19
R_1diVPr2ocD5zT1w,calculate,1,NA,Verb,Nonsocial,2.74
R_1diVPr2ocD5zT1w,allergy,0,NA,Noun,Nonsocial,3.68
R_1diVPr2ocD5zT1w,enhance,1,NA,Verb,Nonsocial,2.21
R_1diVPr2ocD5zT1w,aggressor,1,0.862,Noun,Social,3.29
R_1diVPr2ocD5zT1w,impress,1,NA,Verb,Social,2.07
R_1diVPr2ocD5zT1w,nobility,1,0.8341,Noun,Social,2.81
R_1diVPr2ocD5zT1w,replace,1,NA,Verb,Nonsocial,3
R_1diVPr2ocD5zT1w,exhibition,1,0.7684,Noun,Social,3.52
R_1diVPr2ocD5zT1w,arise,1,NA,Verb,Nonsocial,3.17
R_1diVPr2ocD5zT1w,voucher,1,0.6666,Noun,Nonsocial,3.81
R_1diVPr2ocD5zT1w,category,1,1.0857,Noun,Nonsocial,2.82
R_1diVPr2ocD5zT1w,taunt,1,NA,Verb,Social,2.93
R_1diVPr2ocD5zT1w,persuade,1,NA,Verb,Social,2.07
R_1diVPr2ocD5zT1w,impediment,1,1.6817,Noun,Nonsocial,2.56
R_1diVPr2ocD5zT1w,seduce,1,NA,Verb,Social,2.18
R_1diVPr2ocD5zT1w,volume,1,0.911,Noun,Nonsocial,3.07
R_1diVPr2ocD5zT1w,renew,0,1.6722,Verb,Nonsocial,2.07
R_1diVPr2ocD5zT1w,reflect,1,NA,Verb,Nonsocial,2.81
R_1diVPr2ocD5zT1w,interact,1,NA,Verb,Social,2.88
R_1diVPr2ocD5zT1w,stealth,0,NA,Noun,Nonsocial,2.76
R_1diVPr2ocD5zT1w,sterilize,1,NA,Verb,Nonsocial,2.97
R_1diVPr2ocD5zT1w,propose,1,NA,Verb,Social,2.19
R_1diVPr2ocD5zT1w,wrapper,1,0.7671,Noun,Nonsocial,4.39
R_1diVPr2ocD5zT1w,labor,1,0.6761,Noun,Social,3.08
R_1diVPr2ocD5zT1w,genie,1,0.8507,Noun,Nonsocial,3.25
R_1diVPr2ocD5zT1w,decipher,1,NA,Verb,Nonsocial,2.83
R_1diVPr2ocD5zT1w,derive,1,NA,Verb,Nonsocial,2
R_1diVPr2ocD5zT1w,onset,0,NA,Noun,Nonsocial,2.14
R_1diVPr2ocD5zT1w,diversity,1,1.799,Noun,Social,2.28
R_1diVPr2ocD5zT1w,conjure,0,0.9202,Verb,Nonsocial,2.3
R_1diVPr2ocD5zT1w,replenish,1,NA,Verb,Nonsocial,2.18
R_1diVPr2ocD5zT1w,community,1,0.8792,Noun,Social,3.52
R_1diVPr2ocD5zT1w,terrorize,1,NA,Verb,Social,2.84
R_1diVPr2ocD5zT1w,compete,1,NA,Verb,Social,2.57
R_1diVPr2ocD5zT1w,dimension,0,NA,Noun,Nonsocial,2.5
R_1diVPr2ocD5zT1w,pronounce,1,NA,Verb,Nonsocial,2.63
R_1diVPr2ocD5zT1w,unhook,1,NA,Verb,Nonsocial,3.34
R_1diVPr2ocD5zT1w,dignify,1,NA,Verb,Social,1.71
R_1diVPr2ocD5zT1w,attendance,0,NA,Noun,Social,3.07
R_1diVPr2ocD5zT1w,hypnotize,1,NA,Verb,Social,2.48
R_1diVPr2ocD5zT1w,congratulate,1,NA,Verb,Social,3.04
R_1diVPr2ocD5zT1w,straighten,0,1.0901,Verb,Nonsocial,3.72
R_1diVPr2ocD5zT1w,subside,0,1.0285,Verb,Nonsocial,2.26
R_1diVPr2ocD5zT1w,carpentry,1,0.955,Noun,Nonsocial,3.48
R_1diVPr2ocD5zT1w,advise,1,NA,Verb,Social,2.03
R_1diVPr2ocD5zT1w,openness,0,NA,Noun,Social,1.9
R_1diVPr2ocD5zT1w,generate,1,NA,Verb,Nonsocial,2.23
R_1diVPr2ocD5zT1w,reunite,1,NA,Verb,Social,2.86
R_1diVPr2ocD5zT1w,deduct,1,NA,Verb,Nonsocial,2.31
R_1diVPr2ocD5zT1w,unload,1,NA,Verb,Nonsocial,3.21
R_1diVPr2ocD5zT1w,dissolve,1,NA,Verb,Nonsocial,3.15
R_1diVPr2ocD5zT1w,outage,0,NA,Noun,Nonsocial,2.83
R_1diVPr2ocD5zT1w,savior,1,0.8023,Noun,Social,3.04
R_1diVPr2ocD5zT1w,persuasion,0,NA,Noun,Social,1.9
R_1diVPr2ocD5zT1w,humanity,1,1.3412,Noun,Social,2.36
R_1diVPr2ocD5zT1w,motivate,1,NA,Verb,Social,2.07
R_1diVPr2ocD5zT1w,communicate,1,NA,Verb,Social,3.43
R_1diVPr2ocD5zT1w,privilege,0,NA,Noun,Social,1.93
R_1diVPr2ocD5zT1w,liberate,1,NA,Verb,Social,2.29
R_1diVPr2ocD5zT1w,tell,1,NA,Verb,Social,2.9
R_1diVPr2ocD5zT1w,advertise,0,1.6217,Verb,Social,2.81
R_1diVPr2ocD5zT1w,visualize,1,NA,Verb,Nonsocial,2.45
R_1diVPr2ocD5zT1w,implore,1,NA,Verb,Social,1.61
R_1diVPr2ocD5zT1w,summary,0,NA,Noun,Nonsocial,3.03
R_1diVPr2ocD5zT1w,behavior,0,NA,Noun,Social,2.19
R_1diVPr2ocD5zT1w,postpone,1,NA,Verb,Nonsocial,2.29
R_1diVPr2ocD5zT1w,suffice,1,NA,Verb,Nonsocial,1.72
R_1diVPr2ocD5zT1w,humility,0,NA,Noun,Social,1.75
R_1diVPr2ocD5zT1w,replicate,1,NA,Verb,Nonsocial,3.33
R_1diVPr2ocD5zT1w,event,1,0.8797,Noun,Social,2.69
R_1diVPr2ocD5zT1w,rebellion,1,1.108,Noun,Social,2.93
R_1diVPr2ocD5zT1w,invade,0,0.8452,Verb,Social,3.28
R_1diVPr2ocD5zT1w,cleanse,0,0.9719,Verb,Nonsocial,3.31
R_1diVPr2ocD5zT1w,maintain,1,NA,Verb,Nonsocial,2.32
R_1diVPr2ocD5zT1w,management,1,0.9649,Noun,Social,2.72
R_1diVPr2ocD5zT1w,heroism,0,NA,Noun,Social,2.67
R_1diVPr2ocD5zT1w,solution,0,NA,Noun,Nonsocial,2.61
R_1diVPr2ocD5zT1w,simplify,1,NA,Verb,Nonsocial,1.89
R_1diVPr2ocD5zT1w,hover,0,0.7982,Verb,Nonsocial,3.17
R_1diVPr2ocD5zT1w,finale,0,NA,Noun,Nonsocial,2.76
R_1diVPr2ocD5zT1w,entrust,1,NA,Verb,Social,2.16
R_1diVPr2ocD5zT1w,bode,0,0.9337,Verb,Nonsocial,1.88
R_1diVPr2ocD5zT1w,reproduce,0,1.989,Verb,Social,3.48
R_1diVPr2ocD5zT1w,banish,1,NA,Verb,Social,2.41
R_1diVPr2ocD5zT1w,confess,1,NA,Verb,Social,2.57
R_1diVPr2ocD5zT1w,temptress,1,0.9077,Noun,Social,3.08
R_1diVPr2ocD5zT1w,shallows,1,1.6735,Noun,Nonsocial,3.33
R_1diVPr2ocD5zT1w,teamwork,1,0.6991,Noun,Social,2.37
R_1diVPr2ocD5zT1w,participate,0,0.953,Verb,Social,2.59
R_1diVPr2ocD5zT1w,catalyst,0,NA,Noun,Nonsocial,2.85
R_1diVPr2ocD5zT1w,consult,1,NA,Verb,Social,3.04
R_1diVPr2ocD5zT1w,dynasty,1,0.886,Noun,Social,2.46
R_1diVPr2ocD5zT1w,rearrange,1,NA,Verb,Nonsocial,3.26
R_1diVPr2ocD5zT1w,retain,1,NA,Verb,Nonsocial,2.32
R_1diVPr2ocD5zT1w,accelerate,0,0.9002,Verb,Nonsocial,3.48
R_1diVPr2ocD5zT1w,excavation,0,NA,Noun,Nonsocial,3.23
