intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A2_B2,engage,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.933099999,,,,0,38,38,43,1,14,A1_B2,5.1,Verb,1,10.42,2.07,6.6,2.498,6,,,
,,,,,1,,,,,,A2_B1,immigration,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,39,39,174,1,54,A2_B1,6.090909091,Noun,0.98,12.63,3.03,4,2.111,11,,,
,,,,,1,,,,,,A1_B1,chapter,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,40,40,92,1,30,A2_B2,1.833333333,Noun,1,6.42,3.43,5.7,2.782,7,,,
,,,,,1,,,,,,A1_B1,medley,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,41,41,192,1,60,A2_B1,2.863636364,Noun,0.97,10,2.93,6.6,1.518,6,,,
,,,,k,1,,,,,,A1_B2,recreate,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.1883,,,,0,42,42,117,1,37,A2_B1,2.894736842,Verb,1,9.21,2.41,6,1.732,8,,,
,,,,,1,,,,,,A1_B1,dimension,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,43,43,52,1,18,A2_B2,2.434782609,Noun,1,10.26,2.5,5.24,2.375,9,,,
,,,,,1,,,,,,A1_B1,nightfall,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,44,44,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,k,1,,,,,,A1_B2,replace,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9156,,,,0,45,45,93,1,30,A2_B2,2.541666667,Verb,1,7.2,3,5.56,2.834,7,,,
,,,,k,1,,,,,,A1_B2,finalize,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.7562,,,,0,46,46,197,1,61,A1_B2,2.545454545,Verb,1,10.3,2.14,5.6,1.431,8,,,
,,,,k,1,,,,,,A1_B2,decompose,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.449,,,,0,47,47,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,k,1,,,,,,A2_B2,seduce,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.9433,,,,0,48,48,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,,1,,,,,,A1_B1,dioxide,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,49,49,12,1,5,A2_B1,1.363636364,Noun,1,11.4,2.81,4.58,1.724,7,,,
,,,,k,1,,,,,,A2_B2,commandeer,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.3772,,,,0,50,50,79,1,24,A1_B1,5.55,Verb,1,11.88,3.7,4.43,1.462,10,,,
,,,,,1,,,,,,A1_B1,gravity,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,51,51,208,1,65,A2_B1,2.041666667,Noun,1,8.39,2.86,5.81,2.546,7,,,
,,,,,1,,,,,,A2_B1,uprising,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,52,52,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,k,1,,,,,,A2_B2,inhabit,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.902,,,,0,53,53,143,1,44,A2_B1,5.130434783,Verb,1,12.22,3.21,5.38,1.532,7,,,
,,,,,1,,,,,,A2_B1,exhibition,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,54,54,66,1,21,A2_B1,5.272727273,Noun,1,11.25,3.52,5.53,2.318,10,,,
,,,,,1,,,,,,A2_B1,humanity,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,55,55,146,1,45,A2_B2,6.19047619,Noun,1,9.28,2.36,6.78,2.696,8,,,
,,,,,1,,,,,,A2_B1,esteem,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,56,56,42,1,14,A1_B2,5.217391304,Noun,1,10.55,1.83,6.38,1.94,6,,,
,,,,k,1,,,,,,A1_B2,confine,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.0511,,,,0,57,57,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
,,,,k,1,,,,,,A2_B2,propose,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.6639,,,,0,58,58,219,1,67,A2_B1,5.541666667,Verb,1,9,2.19,6.26,2.822,7,,,
,,,,k,1,,,,,,A2_B2,banish,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,0.6246,,,,0,59,59,35,1,10,A2_B2,5.136363636,Verb,1,9.89,2.41,3.85,1.845,6,,,
,,,,k,1,,,,,,A1_B2,scramble,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.250400001,,,,0,60,60,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,,1,,,,,,A1_B1,alignment,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,61,61,64,1,21,A2_B1,2.826086957,Noun,1,11.76,3.26,6,1.833,9,,,
,,,,,1,,,,,,A2_B1,rebellion,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,62,62,130,1,41,A1_B1,6,Noun,1,10,2.93,4.79,2.117,9,,,
,,,,k,0,,,,,,A1_B1,finale,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.0221,,,,0,63,63,248,1,4,A1_B1,2.875,Noun,1,7.74,2.76,5.26,2.1,6,,,
,,,,,1,,,,,,A1_B1,array,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,64,64,40,1,14,A1_B2,2.363636364,Noun,1,10.79,2.54,5.9,2.037,5,,,
,,,,k,1,,,,,,A2_B2,greet,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.268299999,,,,0,65,65,47,1,16,A1_B2,6.045454545,Verb,1,6.47,2.96,6.25,2.43,5,,,
,,,,,1,,,,,,A1_B1,reference,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,66,66,180,1,57,A2_B1,2.761904762,Noun,0.95,8.67,2.38,5.63,2.636,9,,,
,,,,k,0,,,,,,A2_B1,mutiny,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,2.0474,,,,0,67,67,234,1,71,A1_B1,5.526315789,Noun,1,10.59,2.24,4.2,2.104,6,,,
,,,,k,1,,,,,,A1_B2,make,k,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,1.0661,,,,0,68,68,201,1,62,A1_B1,2.391304348,Verb,1,4.68,2.67,6.09,4.85,4,,,
,,,,k,0,,,,,,A2_B1,teamwork,,R_3fDEEtV3UAkMQ9T,MainVerb,2022-06-13_22h16.20.747,SCT_verb,2021.2.3,Win32,60.0240096,2.022900001,,,,0,69,69,210,1,65,A2_B1,6.72,Noun,1,7.8,2.37,6.26,2.013,8,,,
