intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A2_B1,stepson,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,44,44,226,1,69,A1_B2,5.083333333,Noun,1,7.94,3.68,4.81,1.447,7,,,
,,,,k,1,0.7209,,,,,,A2_B2,attend,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,45,45,31,1,9,A1_B1,5.76,Verb,1,7.72,3.17,5.4,2.855,6,,,
,,,,k,1,0.7541,,,,,,A2_B2,negotiate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,46,46,55,1,18,A2_B2,5.409090909,Verb,1,10.85,2,5.57,2.535,9,,,
,,,,,1,,,,,,,A1_B1,nightfall,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,47,47,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,k,0,1.4668,,,,,,A2_B1,dialect,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,48,48,154,1,47,A2_B1,5.523809524,Noun,1,11.5,2.67,6,1.839,7,,,
,,,,,1,,,,,,,A2_B1,bribery,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,49,49,34,1,10,A2_B2,5.761904762,Noun,1,10.65,2.89,3.59,1.845,7,,,
,,,,,1,,,,,,,A1_B1,catalyst,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,50,50,240,1,2,A2_B2,2.238095238,Noun,1,12.56,2.85,5.3,1.613,8,,,
,,,,,1,,,,,,,A2_B1,monarchy,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,51,51,186,1,58,A1_B2,5.409090909,Noun,1,10.44,2.55,3.29,1.544,8,,,
,,,,,1,,,,,,,A1_B1,trajectory,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,52,52,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,k,1,0.6839,,,,,,A2_B2,interact,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,53,53,103,1,33,A1_B1,5.217391304,Verb,1,9.58,2.88,6,1.869,8,,,
,,,,,1,,,,,,,A2_B1,esteem,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,54,54,42,1,14,A1_B2,5.217391304,Noun,1,10.55,1.83,6.38,1.94,6,,,
,,,,,1,,,,,,,A2_B1,etiquette,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,55,55,198,1,61,A1_B2,5.19047619,Noun,1,9.5,2.15,6,1.987,9,,,
,,,,,1,,,,,,,A1_B1,voucher,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,56,56,80,1,26,A1_B2,2.4,Noun,1,10.3,3.81,5.67,1.672,7,,,
,,,,k,1,0.7011,,,,,,A2_B2,infiltrate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,57,57,123,1,39,A2_B2,5,Verb,1,12,2.71,4.41,1.935,10,,,
,,,,k,1,0.8335,,,,,,A2_B2,communicate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,58,58,39,1,12,A1_B2,6.476190476,Verb,1,7.63,3.43,6.28,2.639,11,,,
,,,,k,1,1.4169,,,,,,A2_B2,entrust,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,59,59,19,1,6,A2_B2,5.782608696,Verb,1,11.89,2.16,6.32,1.58,7,,,
,,,,,1,,,,,,,A2_B1,foreigner,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,60,60,78,1,24,A1_B1,5.25,Noun,1,10.39,3.32,4.68,2.179,9,,,
,,,,,0,,,,,,,A1_B2,derive,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,61,61,157,1,49,A2_B2,2.941176471,Verb,1,12,2,4.72,1.556,6,,,
,,,,,1,,,,,,,A2_B1,uprising,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,62,62,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,,1,,,,,,,A1_B1,anomaly,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,63,63,156,1,49,A2_B2,2.111111111,Noun,1,12.44,1.79,4.84,1.806,7,,,
,,,,k,1,0.9335,,,,,,A1_B2,activate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,64,64,153,1,47,A2_B1,2.7,Verb,1,11.11,2.97,5.7,2.378,8,,,
,,,,,0,,,,,,,A1_B2,hover,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,65,65,249,1,4,A1_B1,2.75,Verb,1,8.58,3.17,5.5,1.778,5,,,
,,,,,1,,,,,,,A1_B1,time,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,66,66,200,1,62,A1_B1,2.88,Noun,0.99,5.16,3.07,5.6,5,4,,,
,,,,,1,,,,,,,A1_B1,figment,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,67,67,256,1,6,A1_B1,2.333333333,Noun,1,9.63,2.04,5,1.748,7,,,
,,,,k,1,0.8171,,,,,,A2_B2,administer,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,68,68,215,1,66,A1_B1,5,Verb,1,9.42,2.53,4.4,1.935,10,,,
,,,,,1,,,,,,,A2_B1,warfare,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,69,69,150,1,46,A2_B2,5.571428571,Noun,1,8.95,3.03,3.14,2.179,7,,,
,,,,,1,,,,,,,A1_B1,detail,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,70,70,168,1,53,A1_B1,2.826086957,Noun,0.96,9.79,2.5,5.67,2.996,6,,,
,,,,k,1,0.734,,,,,,A2_B2,motivate,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,71,71,119,1,37,A2_B1,5.260869565,Verb,1,9.9,2.07,6.05,1.74,8,,,
,,,,k,1,0.9193,,,,,,A2_B2,govern,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,72,72,259,1,6,A1_B1,6.260869565,Verb,1,9.53,2.21,4.52,1.799,6,,,
,,,,,1,,,,,,,A2_B1,behavior,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,73,73,86,1,27,A2_B2,5.5,Noun,1,7.05,2.19,5.28,3.058,8,,,
,,,,,1,,,,,,,A1_B1,drawback,,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,74,74,128,1,41,A1_B1,2.708333333,Noun,1,9.63,2.52,4.38,1.518,8,,,
,,,,k,1,1.6003,,,,,,A2_B2,endorse,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,75,75,243,1,2,A2_B2,5.416666667,Verb,1,12.06,2.41,5.2,1.949,7,,,
,,,,k,1,0.6688,,,,,,A2_B2,terrorize,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,76,76,115,1,36,A1_B2,5.363636364,Verb,1,9.72,2.84,2.5,1.431,9,,,
,,,,k,1,1.1335,,,,,,A1_B2,untie,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,77,77,229,1,70,A2_B1,2.476190476,Verb,1,4.84,3.89,4.95,2.423,5,,,
,,,,k,1,1.4668,,,,,,A2_B2,pacify,k,R_VUoLnXCpagrKhwZ,MainVerb,2022-06-13_13h32.14.005,SCT_verb,2021.2.3,Win32,60.01680471,,,,0,78,78,163,1,50,A1_B2,5.476190476,Verb,1,10.37,2.04,5.67,1.322,6,,,
