intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,embResp.rt,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,,A1_B1,detail,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,77,77,168,1,53,A1_B1,2.826086957,Noun,0.96,9.79,2.5,5.67,2.996,6,,,
,,,,,1,,,,,,,A1_B1,excavation,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,78,78,76,1,24,A1_B1,2.565217391,Noun,1,10.89,3.23,4.89,1.518,10,,,
,,,,k,1,1.4037,,,,,,A1_B2,visualize,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,79,79,49,1,17,A2_B1,2.458333333,Verb,1,9.88,2.45,6.58,1.949,9,,,
,,,,,1,,,,,,,A2_B1,immigration,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,80,80,174,1,54,A2_B1,6.090909091,Noun,0.98,12.63,3.03,4,2.111,11,,,
,,,,,0,,,,,,,A1_B2,suffice,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,81,81,261,1,7,A1_B1,2.375,Verb,1,12.26,1.72,5.52,1.929,7,,,
,,,,,1,,,,,,,A1_B1,onset,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,82,82,32,1,10,A2_B2,2.304347826,Noun,1,10.72,2.14,4.35,1.643,5,,,
,,,,k,1,0.8531,,,,,,A2_B2,preach,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,83,83,227,1,69,A1_B2,6.173913043,Verb,1,7.33,3.37,4.15,2.09,6,,,
,,,,,1,,,,,,,A1_B1,reference,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,84,84,180,1,57,A2_B1,2.761904762,Noun,0.95,8.67,2.38,5.63,2.636,9,,,
,,,,,1,,,,,,,A1_B1,stealth,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,85,85,116,1,37,A2_B1,2.85,Noun,1,10.58,2.76,5.45,2.155,7,,,
,,,,,1,,,,,,,A2_B1,temptress,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,86,86,122,1,39,A2_B2,5.086956522,Noun,0.91,12.2,3.08,4.68,1.38,9,,,
,,,,,1,,,,,,,A1_B1,solution,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,87,87,56,1,19,A1_B2,2.952380952,Noun,1,9,2.61,6.3,2.907,8,,,
,,,,,1,,,,,,,A1_B1,allergy,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,88,88,104,1,34,A1_B2,2.714285714,Noun,1,8.11,3.68,2.9,1.94,7,,,
,,,,,0,,,,,,,A1_B2,assess,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,89,89,17,1,6,A2_B2,2.652173913,Verb,1,11.37,2.26,5.84,1.924,6,,,
,,,,,1,,,,,,,A2_B1,uprising,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,90,90,14,1,5,A2_B1,5.285714286,Noun,1,11.17,2.41,4.33,1.778,8,,,
,,,,,1,,,,,,,A1_B1,nightfall,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,91,91,252,1,5,A2_B1,1.708333333,Noun,1,8.17,3.79,6.63,2.075,9,,,
,,,,,1,,,,,,,A1_B1,variation,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,space,0,92,92,20,1,7,A2_B1,2.090909091,Noun,1,10.11,2.46,5.53,1.813,9,7.0786,,
,,,,,1,,,,,,,A1_B1,alignment,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,93,93,64,1,21,A2_B1,2.826086957,Noun,1,11.76,3.26,6,1.833,9,,,
,,,,,1,,,,,,,A2_B1,flirtation,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,94,94,22,1,7,A2_B1,5.391304348,Noun,1,10.53,2.19,5.78,1.568,10,,,
,,,,,1,,,,,,,A2_B1,nobility,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,95,95,142,1,44,A2_B1,5.708333333,Noun,1,11.39,2.81,5.83,1.929,8,,,
,,,,k,1,0.839,,,,,,A1_B2,retain,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,96,96,41,1,14,A1_B2,2.608695652,Verb,1,11.32,2.32,6.25,2.086,6,,,
,,,,k,1,1.956,,,,,,A1_B2,minimize,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,97,97,53,1,18,A2_B2,2.625,Verb,1,10.89,2.37,5.16,1.74,8,,,
,,,,,0,,,,,,,A2_B2,banish,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,98,98,35,1,10,A2_B2,5.136363636,Verb,1,9.89,2.41,3.85,1.845,6,,,
,,,,,0,,,,,,,A2_B2,coexist,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,99,99,155,1,47,A2_B1,5.347826087,Verb,1,11.56,2.25,5.95,1.415,7,,,
,,,,k,1,1.37,,,,,,A1_B2,terminate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,100,100,1,1,1,A2_B1,2.80952381,Verb,1,11.21,2.29,3.05,2.149,9,,,
,,,,,1,,,,,,,A2_B1,dynasty,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,101,101,258,1,6,A1_B1,5.571428571,Noun,1,10.5,2.46,5.16,2.117,7,,,
,,,,k,1,1.568,,,,,,A2_B2,entrust,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,102,102,19,1,6,A2_B2,5.782608696,Verb,1,11.89,2.16,6.32,1.58,7,,,
,,,,,0,,,,,,,A2_B2,infiltrate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,103,103,123,1,39,A2_B2,5,Verb,1,12,2.71,4.41,1.935,10,,,
,,,,k,1,1.2318,,,,,,A1_B2,install,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,104,104,101,1,33,A1_B1,2.571428571,Verb,1,10.14,3.19,5.95,2.143,7,,,
,,,,,0,,,,,,,A2_B2,dignify,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,105,105,199,1,61,A1_B2,5.173913043,Verb,1,10.47,1.71,5.68,1.491,7,,,
,,,,,0,,,,,,,A1_B2,pronounce,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,106,106,217,1,67,A2_B1,2.958333333,Verb,1,8.42,2.63,5.61,2.521,9,,,
,,,,,0,,,,,,,A1_B2,radiate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,107,107,177,1,55,A2_B1,2.619047619,Verb,0.89,12.5,2.93,6.9,1.447,7,,,
,,,,k,1,1.3695,,,,,,A2_B2,liberate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,108,108,75,1,23,A1_B1,5.217391304,Verb,1,11.75,2.29,5.79,1.778,8,,,
,,,,,1,,,,,,,A2_B1,management,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,109,109,98,1,32,A2_B1,6.181818182,Noun,1,10.05,2.72,4.95,2.775,10,,,
,,,,k,1,1.4683,,,,,,A1_B2,absorb,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,110,110,29,1,9,A1_B1,2.166666667,Verb,1,8.83,3.11,5.5,2.009,6,,,
,,,,,1,,,,,,,A2_B1,savior,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,111,111,46,1,16,A1_B2,5.565217391,Noun,0.88,6.68,3.04,6.59,2.24,6,,,
,,,,k,1,0.9997,,,,,,A2_B2,administer,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,112,112,215,1,66,A1_B1,5,Verb,1,9.42,2.53,4.4,1.935,10,,,
,,,,,1,,,,,,,A2_B1,royalty,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,113,113,250,1,4,A1_B1,5.136363636,Noun,1,8,3.11,5.52,2.303,7,,,
,,,,,1,,,,,,,A2_B1,feedback,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,114,114,62,1,20,A2_B1,5.545454545,Noun,1,10.7,2.48,5.91,2.149,8,,,
,,,,,0,,,,,,,A2_B2,contribute,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,115,115,183,1,57,A2_B1,5.333333333,Verb,1,9.37,2.13,6.15,2.29,10,,,
,,,,,1,,,,,,,A1_B1,shallows,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,116,116,108,1,35,A1_B2,2.347826087,Noun,1,11.39,3.33,5.37,1.322,8,,,
,,,,,0,,,,,,,A2_B2,cooperate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,117,117,211,1,65,A2_B1,6.541666667,Verb,1,8.28,1.87,6.39,2.724,9,,,
,,,,k,1,2.1716,,,,,,A2_B2,wrestle,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,118,118,231,1,70,A2_B1,5.04,Verb,0.91,5,4.33,4.53,2.248,7,,,
,,,,,0,,,,,,,A2_B2,invade,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,119,119,107,1,34,A1_B2,5.818181818,Verb,1,9.39,3.28,3.32,2.196,6,,,
,,,,,1,,,,,,,A2_B1,patriot,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,120,120,82,1,26,A1_B2,5.695652174,Noun,0.97,10.14,3.36,5.8,2.127,7,,,
,,,,,0,,,,,,,A1_B2,conclude,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,121,121,165,1,52,A1_B1,2.681818182,Verb,1,10.48,1.78,4.81,2.107,8,,,
,,,,,1,,,,,,,A2_B1,talker,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,122,122,230,1,70,A2_B1,6.05,Noun,1,5.74,4.39,4.55,1.964,6,,,
,,,,k,1,1.7544,,,,,,A2_B2,remarry,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,123,123,71,1,22,A2_B2,5.652173913,Verb,1,8.65,2.72,5.52,1.653,7,,,
,,,,k,1,1.4476,,,,,,A1_B2,sterilize,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,124,124,141,1,44,A2_B1,2.954545455,Verb,1,11.68,2.97,5.59,1.398,9,,,
,,,,,0,,,,,,,A1_B2,confine,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,125,125,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
,,,,,0,,,,,,,A1_B2,scramble,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,126,126,9,1,4,A1_B2,2.7,Verb,0.97,8.83,3.31,5.21,2.093,8,,,
,,,,k,1,0.9447,,,,,,A2_B2,seduce,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,127,127,179,1,55,A2_B1,5.727272727,Verb,0.97,11.95,2.18,6.74,2.248,6,,,
,,,,,1,,,,,,,A2_B1,attendance,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,128,128,238,1,1,A2_B1,5.090909091,Noun,1,7.11,3.07,5.95,2.134,10,,,
,,,,,1,,,,,,,A2_B1,mankind,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,129,129,222,1,68,A2_B2,6.5,Noun,1,8.89,2.97,6.59,2.651,7,,,
,,,,,0,,,,,,,A1_B2,expire,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,130,130,205,1,63,A2_B2,2,Verb,1,7.68,2.73,3.16,1.672,6,,,
,,,,,1,,,,,,,A2_B1,excursion,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,131,131,6,1,2,A2_B1,5.260869565,Noun,1,10.11,2.93,5.83,1.544,9,,,
,,,,,1,,,,,,,A1_B1,option,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,132,132,220,1,68,A2_B2,2.791666667,Noun,1,8.79,2.39,6.37,2.868,6,,,
,,,,,1,,,,,,,A2_B1,tourism,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,133,133,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
,,,,,1,,,,,,,A2_B1,corruption,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,134,134,2,1,1,A2_B1,5.5,Noun,1,11.17,2.39,3,2.34,10,,,
,,,,,1,,,,,,,A1_B1,physics,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,135,135,140,1,44,A2_B1,1.913043478,Noun,1,11.68,3.07,5.53,2.684,7,,,
,,,,,1,,,,,,,A1_B1,voucher,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,136,136,80,1,26,A1_B2,2.4,Noun,1,10.3,3.81,5.67,1.672,7,,,
,,,,,1,,,,,,,A2_B1,monogamy,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,137,137,262,1,7,A1_B1,5.6,Noun,1,13.06,1.7,6.43,1.672,8,,,
,,,,,1,,,,,,,A1_B1,series,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,138,138,24,1,8,A2_B1,2.708333333,Noun,1,9.05,2.92,5.23,3.012,6,,,
,,,,k,0,1.7027,,,,,,A2_B1,persuasion,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,139,139,166,1,52,A1_B1,5.083333333,Noun,1,10.9,1.9,5.67,2.004,10,,,
,,,,,1,,,,,,,A1_B1,gravity,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,140,140,208,1,65,A2_B1,2.041666667,Noun,1,8.39,2.86,5.81,2.546,7,,,
,,,,,1,,,,,,,A1_B1,dynamo,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,141,141,176,1,55,A2_B1,2.333333333,Noun,1,12.32,2.71,6.21,1.431,6,,,
,,,,k,1,1.0001,,,,,,A2_B2,accompany,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,142,142,67,1,21,A2_B1,5.782608696,Verb,1,10.75,3.07,5.47,2.386,9,,,
,,,,,1,,,,,,,A2_B1,solitude,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,143,143,158,1,49,A2_B2,5,Noun,0.97,12,2.07,4.76,2.013,8,,,
,,,,k,1,1.7681,,,,,,A2_B2,invite,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,144,144,95,1,30,A2_B2,6.090909091,Verb,0.96,6.79,3,5.68,3.179,6,,,
,,,,,1,,,,,,,A1_B1,precedent,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,145,145,164,1,52,A1_B1,2.590909091,Noun,1,10.53,1.63,5.25,2.107,9,,,
,,,,,0,,,,,,,A2_B2,govern,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,146,146,259,1,6,A1_B1,6.260869565,Verb,1,9.53,2.21,4.52,1.799,6,,,
,,,,,0,,,,,,,A1_B2,decompose,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,147,147,113,1,36,A1_B2,1.826086957,Verb,1,10.48,3,2.42,1.398,9,,,
,,,,k,1,1.2487,,,,,,A1_B2,finalize,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,148,148,197,1,61,A1_B2,2.545454545,Verb,1,10.3,2.14,5.6,1.431,8,,,
,,,,,1,,,,,,,A1_B1,trajectory,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,149,149,120,1,39,A2_B2,2,Noun,1,11.94,3.1,4.89,1.978,10,,,
,,,,,1,,,,,,,A2_B1,morale,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,150,150,162,1,50,A1_B2,5.608695652,Noun,1,10.62,1.85,5.95,2.324,6,,,
,,,,k,1,2.8508,,,,,,A1_B2,obstruct,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,151,151,185,1,58,A1_B2,2.45,Verb,1,10.94,2.46,3.61,1.491,8,,,
,,,,,1,,,,,,,A1_B1,foresight,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,152,152,72,1,23,A1_B1,2.65,Noun,1,10.78,1.79,5.79,1.591,9,,,
,,,,k,1,0.6368,,,,,,A2_B2,tell,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,153,153,203,1,62,A1_B1,5.238095238,Verb,1,4.26,2.9,5.27,4.944,4,,,
,,,,k,1,2.6123,,,,,,A1_B2,conjure,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,154,154,241,1,2,A2_B2,2.578947368,Verb,1,11.37,2.3,5.05,1.813,7,,,
,,,,,1,,,,,,,A1_B1,compound,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,155,155,152,1,47,A2_B1,2.65,Noun,0.91,11.26,3.03,5.62,2.559,8,,,
,,,,,1,,,,,,,A1_B1,outage,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,156,156,204,1,63,A2_B2,2.95,Noun,1,9.06,2.83,3.86,1.342,6,,,
,,,,,0,,,,,,,A2_B2,implore,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,157,157,159,1,49,A2_B2,5,Verb,1,12.44,1.61,4.47,1.732,7,,,
,,,,,1,,,,,,,A2_B1,goodwill,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,158,158,58,1,19,A1_B2,5.826086957,Noun,1,8.79,2.54,6.47,2.225,8,,,
,,,,,0,,,,,,,A2_B2,inhabit,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,159,159,143,1,44,A2_B1,5.130434783,Verb,1,12.22,3.21,5.38,1.532,7,,,
,,,,,0,,,,,,,A1_B2,straddle,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,160,160,133,1,42,A1_B1,2.714285714,Verb,1,9.11,3.74,5.62,1.431,8,,,
,,,,k,1,1.4688,,,,,,A2_B2,brainwash,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,161,161,187,1,58,A1_B2,5.083333333,Verb,0.91,11.53,2.21,3.11,1.362,9,,,
,,,,,1,,,,,,,A1_B1,catalyst,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,162,162,240,1,2,A2_B2,2.238095238,Noun,1,12.56,2.85,5.3,1.613,8,,,
,,,,,0,,,,,,,A2_B2,assist,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,163,163,139,1,43,A1_B2,5.958333333,Verb,0.93,8.75,2.52,5.95,2.603,6,,,
,,,,k,1,2.5723,,,,,,A2_B2,congratulate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,164,164,191,1,59,A1_B1,5.76,Verb,1,9.57,3.04,6.33,2.555,12,,,
,,,,k,1,0.8186,,,,,,A1_B2,maximize,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,165,165,245,1,3,A2_B1,2.916666667,Verb,1,10.58,1.79,6.2,1.663,8,,,
,,,,k,1,0.9656,,,,,,A1_B2,deteriorate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,166,166,173,1,54,A2_B1,2.428571429,Verb,1,11.78,3,3.64,1.447,11,,,
,,,,k,1,0.6682,,,,,,A2_B2,negotiate,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,167,167,55,1,18,A2_B2,5.409090909,Verb,1,10.85,2,5.57,2.535,9,,,
,,,,k,1,0.6886,,,,,,A1_B2,replenish,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,168,168,125,1,40,A1_B2,2.166666667,Verb,1,9.33,2.18,6.9,1.431,9,,,
,,,,,0,,,,,,,A1_B2,arise,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,169,169,45,1,16,A1_B2,2.619047619,Verb,1,6.89,3.17,6.17,2.182,5,,,
,,,,k,1,1.0178,,,,,,A1_B2,unload,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,170,170,25,1,8,A2_B1,2.454545455,Verb,1,7.86,3.21,5.21,2.373,6,,,
,,,,k,0,0.8684,,,,,,A2_B1,critique,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,171,171,242,1,2,A2_B2,5.304347826,Noun,1,11.83,2.55,4.8,1.415,8,,,
,,,,k,1,0.6181,,,,,,A2_B2,avenge,k,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,172,172,235,1,71,A1_B1,5.15,Verb,1,10.68,2.07,4.05,2.19,6,,,
,,,,,1,,,,,,,A2_B1,community,,R_PNWpofcPRcPwCit,MainVerb,2022-06-13_18h24.32.465,SCT_verb,2021.2.3,Win32,60.57302078,,,,0,173,173,38,1,12,A1_B2,6.458333333,Noun,1,7.28,3.52,6.09,3.172,9,,,
