intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,k,1,,,,,,A1_B2,unravel,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5965,,,,0,33,33,129,1,41,A1_B1,2.8,Verb,1,10.16,2.59,4.39,1.699,7,,,
,,,,,1,,,,,,A2_B1,history,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,34,34,94,1,30,A2_B2,5.416666667,Noun,1,6.42,2.96,6,3.631,7,,,
,,,,,1,,,,,,A2_B1,flirtation,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,35,35,22,1,7,A2_B1,5.391304348,Noun,1,10.53,2.19,5.78,1.568,10,,,
,,,,k,1,,,,,,A2_B2,confide,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5605,,,,0,36,36,263,1,7,A1_B1,5.2,Verb,1,11.22,1.81,6.21,1.991,7,,,
,,,,k,1,,,,,,A1_B2,straddle,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.6173,,,,0,37,37,133,1,42,A1_B1,2.714285714,Verb,1,9.11,3.74,5.62,1.431,8,,,
,,,,k,1,,,,,,A1_B2,visualize,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.6399,,,,0,38,38,49,1,17,A2_B1,2.458333333,Verb,1,9.88,2.45,6.58,1.949,9,,,
,,,,k,1,,,,,,A2_B2,implore,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5718,,,,0,39,39,159,1,49,A2_B2,5,Verb,1,12.44,1.61,4.47,1.732,7,,,
,,,,k,1,,,,,,A2_B2,attract,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.4653,,,,0,40,40,147,1,45,A2_B2,5.181818182,Verb,1,8.78,2.73,6.38,2.464,7,,,
,,,,k,1,,,,,,A2_B2,cooperate,k,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,0.5297,,,,0,41,41,211,1,65,A2_B1,6.541666667,Verb,1,8.28,1.87,6.39,2.724,9,,,
,,,,,1,,,,,,A2_B1,sinner,,R_3hxYFawCjWlmYaL,MainVerb,2022-06-14_10h27.47.897,SCT_verb,2021.2.3,Win32,60.30635629,,,,,0,42,42,206,1,63,A2_B2,5.818181818,Noun,0.92,7.35,3.07,3.25,2.104,6,,,
