intro_resp.keys,intro_resp.rt,EmbInstruct_cont.keys,EmbInstruct_cont.rt,embResp.keys,embResp.corr,Emb_practice.thisRepN,Emb_practice.thisTrialN,Emb_practice.thisN,Emb_practice.thisIndex,Emb_practice.ran,condition,Word,Cresp,participant,session,date,expName,psychopyVersion,OS,frameRate,embResp.rt,key_resp.keys,key_resp.rt,key_resp_2.keys,Embody.thisRepN,Embody.thisTrialN,Embody.thisN,Embody.thisIndex,Embody.ran,item_nr,match_null,Socialness,Dom_PoS_SUBTLEX,Percentage_dom_PoS,AoA_Rating,Concreteness,Valence,LgSUBTLWF,Length,key_resp_2.rt,task_cont.keys,task_cont.rt
,,,,,1,,,,,,A2_B1,temptress,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,65,65,122,1,39,A2_B2,5.086956522,Noun,0.91,12.2,3.08,4.68,1.38,9,,,
,,,,,1,,,,,,A2_B1,stepson,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,66,66,226,1,69,A1_B2,5.083333333,Noun,1,7.94,3.68,4.81,1.447,7,,,
,,,,k,1,,,,,,A2_B2,consult,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.754,,,,0,67,67,91,1,28,A2_B2,6.318181818,Verb,1,10.95,3.04,5.41,2.456,7,,,
,,,,,1,,,,,,A2_B1,event,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,68,68,138,1,43,A1_B2,5.130434783,Noun,1,7.81,2.69,6.21,3.129,5,,,
,,,,k,1,,,,,,A2_B2,communicate,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.755,,,,0,69,69,39,1,12,A1_B2,6.476190476,Verb,1,7.63,3.43,6.28,2.639,11,,,
,,,,k,1,,,,,,A2_B2,participate,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.737,,,,0,70,70,239,1,1,A2_B1,5.869565217,Verb,1,7.05,2.59,5.5,2.352,11,,,
,,,,,1,,,,,,A1_B1,figment,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,71,71,256,1,6,A1_B1,2.333333333,Noun,1,9.63,2.04,5,1.748,7,,,
,,,,,1,,,,,,A2_B1,fidelity,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,72,72,18,1,6,A2_B2,5.75,Noun,1,12.82,1.87,6.7,2.009,8,,,
,,,,,1,,,,,,A2_B1,privilege,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,73,73,182,1,57,A2_B1,5.12,Noun,1,9.24,1.93,5.81,2.735,9,,,
,,,,,1,,,,,,A2_B1,tourism,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,74,74,70,1,22,A2_B2,6.130434783,Noun,1,9.53,3,5.35,1.532,7,,,
,,,,k,1,,,,,,A2_B2,invade,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.915,,,,0,75,75,107,1,34,A1_B2,5.818181818,Verb,1,9.39,3.28,3.32,2.196,6,,,
,,,,,1,,,,,,A2_B1,sinner,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,76,76,206,1,63,A2_B2,5.818181818,Noun,0.92,7.35,3.07,3.25,2.104,6,,,
,,,,,1,,,,,,A1_B1,metaphor,,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,,,,,0,77,77,244,1,3,A2_B1,2.652173913,Noun,1,11.59,1.94,6.11,2.299,8,,,
,,,,k,1,,,,,,A1_B2,terminate,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,0.883,,,,0,78,78,1,1,1,A2_B1,2.80952381,Verb,1,11.21,2.29,3.05,2.149,9,,,
,,,,k,1,,,,,,A2_B2,advise,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.847,,,,0,79,79,171,1,53,A1_B1,5.590909091,Verb,1,8.89,2.03,5.44,2.795,6,,,
,,,,k,1,,,,,,A2_B2,brainwash,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.284,,,,0,80,80,187,1,58,A1_B2,5.083333333,Verb,0.91,11.53,2.21,3.11,1.362,9,,,
,,,,k,1,,,,,,A1_B2,confine,k,R_3knfkJqA9zLTDJ0,MainVerb,2022-06-14_12h32.00.693,SCT_verb,2021.2.3,Win32,60.0240096,1.024,,,,0,81,81,149,1,46,A2_B2,2.826086957,Verb,1,9.71,3.07,3,1.708,7,,,
